trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
wiki_2019t,207645962,0.01,4,1028,free-mem,TINYLFU,,331615.1707880616,10.0,0.5200803278803948,10,50000,11,wiki_2019t-e7cfe4d121b8b0d5c62c39dfafb4c930,-0.0008772190811974223,0.05861431102618786,
wiki_2019t,207645962,0.01,4,1028,hits,TINYLFU,,159969.98619725872,459.0,0.5070905062916659,459,50000,11,wiki_2019t-38349c2ba4bfbb2da74d171d8dd4c3ac,0.012112602507531545,0.07160413261491683,
wiki_2019t,207645962,0.01,4,1028,marginal-hits,TINYLFU,,384429.37757926097,4148.0,0.5014817047104436,4148,50000,11,wiki_2019t-997d7b83a8550dc0054aa708dd1c4778,0.017721404088753778,0.07721293419613906,
wiki_2019t,207645962,0.01,4,1028,disabled,TINYLFU,,339186.0758913912,,0.5192031087991974,0,50000,1497,wiki_2019t-5fee92d2d5905d88a75f8513d027b667,0.0,0.05949153010738528,
wiki_2019t,207645962,0.01,4,1028,tail-age,TINYLFU,,349045.77446417214,4147.0,0.522300260286304,4147,50000,11,wiki_2019t-a623b22ae907b55aed0e2a384ec5f0e8,-0.003097151487106653,0.05639437862027863,
wiki_2019u,2652082865,0.01,4,12424,marginal-hits,LRU,,293611.59317613643,53002.0,0.2147468636206288,53002,50000,1,wiki_2019u-c881e0099fc676c0109e1525ef19c3fc,0.1399657426003529,0.1399657426003529,
wiki_2019u,2652082865,0.01,4,12424,free-mem,LRU,,323412.4180188549,1.0,0.3547126665509234,1,50000,1,wiki_2019u-ddc9e488fd31bd522c468311f80e7b90,-6.032994165350303e-08,-6.032994165350303e-08,
wiki_2019u,2652082865,0.01,4,12424,disabled,LRU,,323373.541240092,,0.3547126062209817,0,50000,10,wiki_2019u-a130ce7ff40d76100021685b3b92fe47,0.0,0.0,
wiki_2019u,2652082865,0.01,4,12424,tail-age,LRU,,310473.218301792,278.0,0.3535451174031958,278,50000,1,wiki_2019u-f93e2f88572897ae92e8cdee886b14ec,0.0011674888177859444,0.0011674888177859444,
wiki_2019u,2652082865,0.01,4,12424,marginal-hits-tuned,LRU,,310939.97100421455,9457.0,0.1846756236386857,9457,50000,1,wiki_2019u-cbd3fc0faeab98de4018aa500402ba30,0.17003698258229602,0.17003698258229602,0.03007123998194311
wiki_2019u,2652082865,0.01,4,12424,hits,LRU,,337337.1912850272,3718.0,0.2603266711218795,3718,50000,1,wiki_2019u-bdc7ab778313d129757717db28f51f8a,0.0943859350991022,0.0943859350991022,
