request_id,miss_ratio,rebalance_strategy,slab_count
35200000,0.42362000000000005,marginal-hits,128
35250000,0.41728000000000004,marginal-hits,128
35300000,0.42068000000000005,marginal-hits,128
35350000,0.42088000000000003,marginal-hits,128
35400000,0.42334000000000005,marginal-hits,128
35450000,0.42012000000000005,marginal-hits,128
35500000,0.42538000000000004,marginal-hits,128
35550000,0.41752000000000006,marginal-hits,128
35600000,0.41966000000000003,marginal-hits,128
35650000,0.41814,marginal-hits,128
35700000,0.42048,marginal-hits,128
35750000,0.42158,marginal-hits,128
35800000,0.41726,marginal-hits,128
35850000,0.42054,marginal-hits,128
35900000,0.4202,marginal-hits,128
35950000,0.41652000000000006,marginal-hits,128
36000000,0.41954,marginal-hits,128
36050000,0.41802000000000006,marginal-hits,128
36100000,0.42234000000000005,marginal-hits,128
36150000,0.421,marginal-hits,128
36200000,0.42284000000000005,marginal-hits,128
36250000,0.41846000000000005,marginal-hits,128
36300000,0.42186,marginal-hits,128
36350000,0.4222,marginal-hits,128
36400000,0.42274000000000006,marginal-hits,128
36450000,0.4192,marginal-hits,128
36500000,0.42428000000000005,marginal-hits,128
36550000,0.42128000000000004,marginal-hits,128
36600000,0.42032,marginal-hits,128
36650000,0.42294000000000004,marginal-hits,128
36700000,0.41468000000000005,marginal-hits,128
36750000,0.42148,marginal-hits,128
36800000,0.41626,marginal-hits,128
36850000,0.42010000000000003,marginal-hits,128
36900000,0.41554,marginal-hits,128
36950000,0.43098000000000003,marginal-hits,128
37000000,0.4293,marginal-hits,128
37050000,0.42208,marginal-hits,128
37100000,0.42342,marginal-hits,128
37150000,0.42360000000000003,marginal-hits,128
37200000,0.42544000000000004,marginal-hits,128
37250000,0.42408,marginal-hits,128
37300000,0.42102000000000006,marginal-hits,128
37350000,0.4199,marginal-hits,128
37400000,0.42662000000000005,marginal-hits,128
37450000,0.4203,marginal-hits,128
37500000,0.42084000000000005,marginal-hits,128
37550000,0.41888000000000003,marginal-hits,128
37600000,0.4288,marginal-hits,128
37650000,0.42588000000000004,marginal-hits,128
37700000,0.42658,marginal-hits,128
37750000,0.4267,marginal-hits,128
37800000,0.4248,marginal-hits,128
37850000,0.42298,marginal-hits,128
37900000,0.42388000000000003,marginal-hits,128
37950000,0.4179,marginal-hits,128
38000000,0.42052000000000006,marginal-hits,128
38050000,0.42304,marginal-hits,128
38100000,0.41796000000000005,marginal-hits,128
38150000,0.4257,marginal-hits,128
38200000,0.42356000000000005,marginal-hits,128
38250000,0.41850000000000004,marginal-hits,128
38300000,0.41816000000000003,marginal-hits,128
38350000,0.41892,marginal-hits,128
38400000,0.41234000000000004,marginal-hits,128
38450000,0.42454000000000003,marginal-hits,128
38500000,0.41798,marginal-hits,128
38550000,0.41652000000000006,marginal-hits,128
38600000,0.41674000000000005,marginal-hits,128
38650000,0.41622000000000003,marginal-hits,128
38700000,0.41916000000000003,marginal-hits,128
38750000,0.4197,marginal-hits,128
38800000,0.42034000000000005,marginal-hits,128
38850000,0.41452000000000006,marginal-hits,128
38900000,0.41642,marginal-hits,128
38950000,0.42268000000000006,marginal-hits,128
39000000,0.4209,marginal-hits,128
39050000,0.41936,marginal-hits,128
39100000,0.42056000000000004,marginal-hits,128
39150000,0.41846000000000005,marginal-hits,128
39200000,0.42776000000000003,marginal-hits,128
39250000,0.4218,marginal-hits,128
39300000,0.42082,marginal-hits,128
39350000,0.42136,marginal-hits,128
39400000,0.42260000000000003,marginal-hits,128
39450000,0.4186,marginal-hits,128
39500000,0.41858,marginal-hits,128
39550000,0.42128000000000004,marginal-hits,128
39600000,0.42586,marginal-hits,128
39650000,0.42628000000000005,marginal-hits,128
39700000,0.41976,marginal-hits,128
39750000,0.41794000000000003,marginal-hits,128
39800000,0.42154,marginal-hits,128
39850000,0.42356000000000005,marginal-hits,128
39900000,0.41558000000000006,marginal-hits,128
39950000,0.42250000000000004,marginal-hits,128
40000000,0.4212,marginal-hits,128
40050000,0.41434000000000004,marginal-hits,128
40100000,0.41522000000000003,marginal-hits,128
40150000,0.42162000000000005,marginal-hits,128
40200000,0.42324000000000006,marginal-hits,128
40250000,0.41878000000000004,marginal-hits,128
40300000,0.42094000000000004,marginal-hits,128
40350000,0.41924000000000006,marginal-hits,128
40400000,0.41512000000000004,marginal-hits,128
40450000,0.41852000000000006,marginal-hits,128
40500000,0.42010000000000003,marginal-hits,128
40550000,0.41248,marginal-hits,128
40600000,0.41978000000000004,marginal-hits,128
40650000,0.42084000000000005,marginal-hits,128
40700000,0.41994000000000004,marginal-hits,128
40750000,0.4173,marginal-hits,128
40800000,0.41576,marginal-hits,128
40850000,0.41798,marginal-hits,128
40900000,0.41592,marginal-hits,128
40950000,0.4152,marginal-hits,128
41000000,0.41472000000000003,marginal-hits,128
41050000,0.41902000000000006,marginal-hits,128
41100000,0.41552000000000006,marginal-hits,128
41150000,0.42178000000000004,marginal-hits,128
41200000,0.42408,marginal-hits,128
41250000,0.418,marginal-hits,128
41300000,0.41456000000000004,marginal-hits,128
41350000,0.41158000000000006,marginal-hits,128
41400000,0.4202,marginal-hits,128
41450000,0.4178,marginal-hits,128
41500000,0.41532,marginal-hits,128
41550000,0.41960000000000003,marginal-hits,128
41600000,0.41816000000000003,marginal-hits,128
41650000,0.417,marginal-hits,128
41700000,0.42028000000000004,marginal-hits,128
41750000,0.42128000000000004,marginal-hits,128
41800000,0.42458,marginal-hits,128
41850000,0.4222,marginal-hits,128
41900000,0.42184000000000005,marginal-hits,128
41950000,0.41704,marginal-hits,128
42000000,0.41774000000000006,marginal-hits,128
42050000,0.41196000000000005,marginal-hits,128
42100000,0.41496000000000005,marginal-hits,128
42150000,0.41928000000000004,marginal-hits,128
42200000,0.41634000000000004,marginal-hits,128
42250000,0.41486,marginal-hits,128
42300000,0.41972000000000004,marginal-hits,128
42350000,0.41858,marginal-hits,128
42400000,0.41972000000000004,marginal-hits,128
42450000,0.4197,marginal-hits,128
42500000,0.41960000000000003,marginal-hits,128
42550000,0.41592,marginal-hits,128
42600000,0.41976,marginal-hits,128
42650000,0.41718000000000005,marginal-hits,128
42700000,0.41728000000000004,marginal-hits,128
42750000,0.42042,marginal-hits,128
42800000,0.42086,marginal-hits,128
42850000,0.4161,marginal-hits,128
42900000,0.41568000000000005,marginal-hits,128
42950000,0.4151,marginal-hits,128
43000000,0.42182000000000003,marginal-hits,128
43050000,0.41736,marginal-hits,128
43100000,0.43036,marginal-hits,128
43150000,0.43388000000000004,marginal-hits,128
43200000,0.43256000000000006,marginal-hits,128
43250000,0.42392,marginal-hits,128
43300000,0.41848,marginal-hits,128
43350000,0.41484000000000004,marginal-hits,128
43400000,0.41848,marginal-hits,128
43450000,0.41884000000000005,marginal-hits,128
43500000,0.4182,marginal-hits,128
43550000,0.41808,marginal-hits,128
43600000,0.42318000000000006,marginal-hits,128
43650000,0.42062000000000005,marginal-hits,128
43700000,0.4176,marginal-hits,128
43750000,0.4167,marginal-hits,128
43800000,0.42054,marginal-hits,128
43850000,0.41518000000000005,marginal-hits,128
43900000,0.41708000000000006,marginal-hits,128
43950000,0.41692,marginal-hits,128
44000000,0.41856000000000004,marginal-hits,128
44050000,0.4162,marginal-hits,128
44100000,0.42588000000000004,marginal-hits,128
44150000,0.41772000000000004,marginal-hits,128
44200000,0.4197,marginal-hits,128
44250000,0.4136,marginal-hits,128
44300000,0.41874000000000006,marginal-hits,128
44350000,0.41514,marginal-hits,128
44400000,0.41550000000000004,marginal-hits,128
44450000,0.41828000000000004,marginal-hits,128
44500000,0.41404,marginal-hits,128
44550000,0.41976,marginal-hits,128
44600000,0.41718000000000005,marginal-hits,128
44650000,0.41524000000000005,marginal-hits,128
44700000,0.42044000000000004,marginal-hits,128
44750000,0.41676,marginal-hits,128
44800000,0.42174000000000006,marginal-hits,128
44850000,0.42376,marginal-hits,128
44900000,0.41858,marginal-hits,128
44950000,0.42548,marginal-hits,128
45000000,0.4202,marginal-hits,128
45050000,0.42238000000000003,marginal-hits,128
45100000,0.41914,marginal-hits,128
45150000,0.42758,marginal-hits,128
45200000,0.42284000000000005,marginal-hits,128
45250000,0.42854000000000003,marginal-hits,128
45300000,0.42504000000000003,marginal-hits,128
45350000,0.42628000000000005,marginal-hits,128
45400000,0.42218000000000006,marginal-hits,128
45450000,0.4238,marginal-hits,128
45500000,0.42268000000000006,marginal-hits,128
45550000,0.41688000000000003,marginal-hits,128
45600000,0.42162000000000005,marginal-hits,128
45650000,0.4202,marginal-hits,128
45700000,0.42096000000000006,marginal-hits,128
45750000,0.41816000000000003,marginal-hits,128
45800000,0.4181,marginal-hits,128
45850000,0.41746000000000005,marginal-hits,128
45900000,0.41832,marginal-hits,128
45950000,0.41750000000000004,marginal-hits,128
46000000,0.41754,marginal-hits,128
46050000,0.42448,marginal-hits,128
46100000,0.42102000000000006,marginal-hits,128
46150000,0.42054,marginal-hits,128
46200000,0.41566000000000003,marginal-hits,128
46250000,0.41622000000000003,marginal-hits,128
46300000,0.41850000000000004,marginal-hits,128
46350000,0.41848,marginal-hits,128
46400000,0.41590000000000005,marginal-hits,128
46450000,0.41686,marginal-hits,128
46500000,0.41444000000000003,marginal-hits,128
46550000,0.41866000000000003,marginal-hits,128
46600000,0.41400000000000003,marginal-hits,128
46650000,0.4182,marginal-hits,128
46700000,0.42328000000000005,marginal-hits,128
46750000,0.41824000000000006,marginal-hits,128
46800000,0.42074000000000006,marginal-hits,128
46850000,0.42068000000000005,marginal-hits,128
46900000,0.42094000000000004,marginal-hits,128
46950000,0.42122000000000004,marginal-hits,128
47000000,0.42316000000000004,marginal-hits,128
47050000,0.42378000000000005,marginal-hits,128
47100000,0.425,marginal-hits,128
47150000,0.42338000000000003,marginal-hits,128
47200000,0.42578000000000005,marginal-hits,128
47250000,0.42936,marginal-hits,128
47300000,0.42762000000000006,marginal-hits,128
47350000,0.42264,marginal-hits,128
47400000,0.42398,marginal-hits,128
47450000,0.42552,marginal-hits,128
47500000,0.42388000000000003,marginal-hits,128
47550000,0.42594000000000004,marginal-hits,128
47600000,0.42710000000000004,marginal-hits,128
47650000,0.4177,marginal-hits,128
47700000,0.42852,marginal-hits,128
47750000,0.43492000000000003,marginal-hits,128
47800000,0.42924,marginal-hits,128
47850000,0.43508,marginal-hits,128
47900000,0.43376000000000003,marginal-hits,128
47950000,0.43510000000000004,marginal-hits,128
48000000,0.42948000000000003,marginal-hits,128
48050000,0.4314,marginal-hits,128
48100000,0.42650000000000005,marginal-hits,128
48150000,0.42486,marginal-hits,128
48200000,0.42542,marginal-hits,128
48250000,0.42276,marginal-hits,128
48300000,0.42316000000000004,marginal-hits,128
48350000,0.42386,marginal-hits,128
48400000,0.41988000000000003,marginal-hits,128
48450000,0.4228,marginal-hits,128
48500000,0.422,marginal-hits,128
48550000,0.41552000000000006,marginal-hits,128
48600000,0.4163,marginal-hits,128
48650000,0.41278000000000004,marginal-hits,128
48700000,0.41532,marginal-hits,128
48750000,0.41552000000000006,marginal-hits,128
48800000,0.4166,marginal-hits,128
48850000,0.4156,marginal-hits,128
48900000,0.4152,marginal-hits,128
48950000,0.41350000000000003,marginal-hits,128
49000000,0.41582,marginal-hits,128
49050000,0.41506000000000004,marginal-hits,128
49100000,0.4179,marginal-hits,128
49150000,0.42214,marginal-hits,128
49200000,0.42168000000000005,marginal-hits,128
49250000,0.41312000000000004,marginal-hits,128
49300000,0.41548,marginal-hits,128
49350000,0.41982,marginal-hits,128
49400000,0.41992,marginal-hits,128
49450000,0.42664,marginal-hits,128
49500000,0.42614,marginal-hits,128
49550000,0.42246000000000006,marginal-hits,128
49600000,0.42284000000000005,marginal-hits,128
49650000,0.42028000000000004,marginal-hits,128
49700000,0.4234,marginal-hits,128
49750000,0.41818000000000005,marginal-hits,128
49800000,0.42026,marginal-hits,128
49850000,0.42076,marginal-hits,128
49900000,0.42018000000000005,marginal-hits,128
49950000,0.41656000000000004,marginal-hits,128
50000000,0.41848,marginal-hits,128
50050000,0.41544000000000003,marginal-hits,128
50100000,0.41742,marginal-hits,128
50150000,0.41692,marginal-hits,128
50200000,0.41576,marginal-hits,128
50250000,0.41876,marginal-hits,128
50300000,0.424,marginal-hits,128
50350000,0.42650000000000005,marginal-hits,128
50400000,0.42146000000000006,marginal-hits,128
50450000,0.42148,marginal-hits,128
50500000,0.42232000000000003,marginal-hits,128
50550000,0.41976,marginal-hits,128
50600000,0.41446000000000005,marginal-hits,128
50650000,0.41854,marginal-hits,128
50700000,0.41714,marginal-hits,128
50750000,0.41574000000000005,marginal-hits,128
50800000,0.41668000000000005,marginal-hits,128
50850000,0.4192,marginal-hits,128
50900000,0.4177,marginal-hits,128
50950000,0.41582,marginal-hits,128
51000000,0.42352,marginal-hits,128
51050000,0.41802000000000006,marginal-hits,128
51100000,0.42122000000000004,marginal-hits,128
51150000,0.42154,marginal-hits,128
51200000,0.41844000000000003,marginal-hits,128
51250000,0.42334000000000005,marginal-hits,128
51300000,0.42042,marginal-hits,128
51350000,0.41762000000000005,marginal-hits,128
51400000,0.4204,marginal-hits,128
51450000,0.4141,marginal-hits,128
51500000,0.41476,marginal-hits,128
51550000,0.4152,marginal-hits,128
51600000,0.41356000000000004,marginal-hits,128
51650000,0.41778000000000004,marginal-hits,128
51700000,0.41538,marginal-hits,128
51750000,0.41504,marginal-hits,128
51800000,0.41656000000000004,marginal-hits,128
51850000,0.41426,marginal-hits,128
51900000,0.41698,marginal-hits,128
51950000,0.41488,marginal-hits,128
52000000,0.41574000000000005,marginal-hits,128
52050000,0.41734000000000004,marginal-hits,128
52100000,0.42302,marginal-hits,128
52150000,0.41666000000000003,marginal-hits,128
52200000,0.42310000000000003,marginal-hits,128
52250000,0.4258,marginal-hits,128
52300000,0.42346000000000006,marginal-hits,128
52350000,0.42338000000000003,marginal-hits,128
52400000,0.42376,marginal-hits,128
52450000,0.42386,marginal-hits,128
52500000,0.4224,marginal-hits,128
52550000,0.41706000000000004,marginal-hits,128
52600000,0.4214,marginal-hits,128
52650000,0.42258,marginal-hits,128
52700000,0.42638000000000004,marginal-hits,128
52750000,0.42654000000000003,marginal-hits,128
52800000,0.42014,marginal-hits,128
52850000,0.42966000000000004,marginal-hits,128
52900000,0.42092,marginal-hits,128
52950000,0.41834000000000005,marginal-hits,128
53000000,0.42132000000000003,marginal-hits,128
53050000,0.42534000000000005,marginal-hits,128
53100000,0.42006000000000004,marginal-hits,128
53150000,0.4232,marginal-hits,128
53200000,0.4197,marginal-hits,128
53250000,0.4169,marginal-hits,128
53300000,0.42082,marginal-hits,128
53350000,0.41688000000000003,marginal-hits,128
53400000,0.41636,marginal-hits,128
53450000,0.4172,marginal-hits,128
53500000,0.41546000000000005,marginal-hits,128
53550000,0.41788000000000003,marginal-hits,128
53600000,0.42216000000000004,marginal-hits,128
53650000,0.41374000000000005,marginal-hits,128
53700000,0.41444000000000003,marginal-hits,128
53750000,0.41534000000000004,marginal-hits,128
53800000,0.41514,marginal-hits,128
53850000,0.41704,marginal-hits,128
53900000,0.41802000000000006,marginal-hits,128
53950000,0.41736,marginal-hits,128
54000000,0.41948,marginal-hits,128
54050000,0.41424000000000005,marginal-hits,128
54100000,0.41436000000000006,marginal-hits,128
54150000,0.41752000000000006,marginal-hits,128
54200000,0.4176,marginal-hits,128
54250000,0.41686,marginal-hits,128
54300000,0.41650000000000004,marginal-hits,128
54350000,0.41766000000000003,marginal-hits,128
54400000,0.41502000000000006,marginal-hits,128
54450000,0.41488,marginal-hits,128
54500000,0.41208000000000006,marginal-hits,128
54550000,0.41558000000000006,marginal-hits,128
54600000,0.42452,marginal-hits,128
54650000,0.42064,marginal-hits,128
54700000,0.41968000000000005,marginal-hits,128
54750000,0.42082,marginal-hits,128
54800000,0.42566000000000004,marginal-hits,128
54850000,0.42012000000000005,marginal-hits,128
54900000,0.41844000000000003,marginal-hits,128
54950000,0.41654,marginal-hits,128
55000000,0.41728000000000004,marginal-hits,128
55050000,0.421,marginal-hits,128
55100000,0.41752000000000006,marginal-hits,128
55150000,0.42264,marginal-hits,128
55200000,0.4202,marginal-hits,128
55250000,0.41814,marginal-hits,128
55300000,0.41954,marginal-hits,128
55350000,0.42156000000000005,marginal-hits,128
55400000,0.41654,marginal-hits,128
55450000,0.41678000000000004,marginal-hits,128
55500000,0.4269,marginal-hits,128
55550000,0.4199,marginal-hits,128
55600000,0.42592,marginal-hits,128
55650000,0.4247,marginal-hits,128
55700000,0.4222,marginal-hits,128
55750000,0.41918000000000005,marginal-hits,128
55800000,0.41998,marginal-hits,128
55850000,0.42262000000000005,marginal-hits,128
55900000,0.41958,marginal-hits,128
55950000,0.41964,marginal-hits,128
56000000,0.42010000000000003,marginal-hits,128
56050000,0.429,marginal-hits,128
56100000,0.42326,marginal-hits,128
56150000,0.41912000000000005,marginal-hits,128
56200000,0.42018000000000005,marginal-hits,128
56250000,0.4269,marginal-hits,128
56300000,0.42194000000000004,marginal-hits,128
56350000,0.42702,marginal-hits,128
56400000,0.42322000000000004,marginal-hits,128
56450000,0.41938000000000003,marginal-hits,128
56500000,0.42318000000000006,marginal-hits,128
56550000,0.4182,marginal-hits,128
56600000,0.42276,marginal-hits,128
56650000,0.42012000000000005,marginal-hits,128
56700000,0.41916000000000003,marginal-hits,128
56750000,0.41844000000000003,marginal-hits,128
56800000,0.41994000000000004,marginal-hits,128
56850000,0.42,marginal-hits,128
56900000,0.41754,marginal-hits,128
56950000,0.41654,marginal-hits,128
57000000,0.42056000000000004,marginal-hits,128
57050000,0.41714,marginal-hits,128
57100000,0.41792,marginal-hits,128
57150000,0.41928000000000004,marginal-hits,128
57200000,0.4193,marginal-hits,128
57250000,0.41692,marginal-hits,128
57300000,0.41602000000000006,marginal-hits,128
57350000,0.41384000000000004,marginal-hits,128
57400000,0.41864,marginal-hits,128
57450000,0.41792,marginal-hits,128
57500000,0.41708000000000006,marginal-hits,128
57550000,0.41844000000000003,marginal-hits,128
57600000,0.42126,marginal-hits,128
57650000,0.41446000000000005,marginal-hits,128
57700000,0.42226,marginal-hits,128
57750000,0.42274000000000006,marginal-hits,128
57800000,0.42564,marginal-hits,128
57850000,0.42356000000000005,marginal-hits,128
57900000,0.42194000000000004,marginal-hits,128
57950000,0.41854,marginal-hits,128
58000000,0.41914,marginal-hits,128
58050000,0.42338000000000003,marginal-hits,128
58100000,0.41704,marginal-hits,128
58150000,0.42004,marginal-hits,128
58200000,0.42178000000000004,marginal-hits,128
58250000,0.4212,marginal-hits,128
58300000,0.41886,marginal-hits,128
58350000,0.41572000000000003,marginal-hits,128
58400000,0.42288000000000003,marginal-hits,128
58450000,0.42088000000000003,marginal-hits,128
58500000,0.42214,marginal-hits,128
58550000,0.423,marginal-hits,128
58600000,0.41936,marginal-hits,128
58650000,0.41948,marginal-hits,128
58700000,0.41950000000000004,marginal-hits,128
58750000,0.41882,marginal-hits,128
58800000,0.42076,marginal-hits,128
58850000,0.42098,marginal-hits,128
58900000,0.42082,marginal-hits,128
58950000,0.41734000000000004,marginal-hits,128
59000000,0.41604,marginal-hits,128
59050000,0.41738000000000003,marginal-hits,128
59100000,0.41418000000000005,marginal-hits,128
59150000,0.41854,marginal-hits,128
59200000,0.41836,marginal-hits,128
59250000,0.4268,marginal-hits,128
59300000,0.41816000000000003,marginal-hits,128
59350000,0.41706000000000004,marginal-hits,128
59400000,0.41218000000000005,marginal-hits,128
59450000,0.41450000000000004,marginal-hits,128
59500000,0.4193,marginal-hits,128
59550000,0.41706000000000004,marginal-hits,128
59600000,0.41518000000000005,marginal-hits,128
59650000,0.42014,marginal-hits,128
59700000,0.42148,marginal-hits,128
59750000,0.41918000000000005,marginal-hits,128
59800000,0.42216000000000004,marginal-hits,128
59850000,0.42116000000000003,marginal-hits,128
59900000,0.41608000000000006,marginal-hits,128
59950000,0.41342,marginal-hits,128
60000000,0.41336000000000006,marginal-hits,128
60050000,0.41392,marginal-hits,128
60100000,0.41294000000000003,marginal-hits,128
60150000,0.41858,marginal-hits,128
60200000,0.41876,marginal-hits,128
60250000,0.42088000000000003,marginal-hits,128
60300000,0.4202,marginal-hits,128
60350000,0.4237,marginal-hits,128
60400000,0.42232000000000003,marginal-hits,128
60450000,0.41824000000000006,marginal-hits,128
60500000,0.42228000000000004,marginal-hits,128
60550000,0.41910000000000003,marginal-hits,128
60600000,0.42042,marginal-hits,128
60650000,0.42158,marginal-hits,128
60700000,0.41806000000000004,marginal-hits,128
60750000,0.4182,marginal-hits,128
60800000,0.42054,marginal-hits,128
60850000,0.41972000000000004,marginal-hits,128
60900000,0.42110000000000003,marginal-hits,128
60950000,0.41706000000000004,marginal-hits,128
61000000,0.41878000000000004,marginal-hits,128
61050000,0.42012000000000005,marginal-hits,128
61100000,0.42250000000000004,marginal-hits,128
61150000,0.42088000000000003,marginal-hits,128
61200000,0.41600000000000004,marginal-hits,128
61250000,0.4188,marginal-hits,128
61300000,0.41588,marginal-hits,128
61350000,0.41882,marginal-hits,128
61400000,0.42152000000000006,marginal-hits,128
61450000,0.42456000000000005,marginal-hits,128
61500000,0.42008,marginal-hits,128
61550000,0.42684000000000005,marginal-hits,128
61600000,0.41804,marginal-hits,128
61650000,0.41866000000000003,marginal-hits,128
61700000,0.42068000000000005,marginal-hits,128
61750000,0.41916000000000003,marginal-hits,128
61800000,0.42302,marginal-hits,128
61850000,0.42392,marginal-hits,128
61900000,0.41786,marginal-hits,128
61950000,0.42172000000000004,marginal-hits,128
62000000,0.42584000000000005,marginal-hits,128
62050000,0.42324000000000006,marginal-hits,128
62100000,0.42486,marginal-hits,128
62150000,0.4218,marginal-hits,128
62200000,0.42296000000000006,marginal-hits,128
62250000,0.42252000000000006,marginal-hits,128
62300000,0.42238000000000003,marginal-hits,128
62350000,0.42416000000000004,marginal-hits,128
62400000,0.42124000000000006,marginal-hits,128
62450000,0.4242,marginal-hits,128
62500000,0.42226,marginal-hits,128
62550000,0.4214,marginal-hits,128
62600000,0.41984000000000005,marginal-hits,128
62650000,0.42196000000000006,marginal-hits,128
62700000,0.42004,marginal-hits,128
62750000,0.418,marginal-hits,128
62800000,0.41644000000000003,marginal-hits,128
62850000,0.42118000000000005,marginal-hits,128
62900000,0.42156000000000005,marginal-hits,128
62950000,0.41382,marginal-hits,128
63000000,0.41794000000000003,marginal-hits,128
63050000,0.41888000000000003,marginal-hits,128
63100000,0.42794000000000004,marginal-hits,128
63150000,0.42286,marginal-hits,128
63200000,0.42058,marginal-hits,128
63250000,0.42302,marginal-hits,128
63300000,0.42510000000000003,marginal-hits,128
63350000,0.42518000000000006,marginal-hits,128
63400000,0.42554000000000003,marginal-hits,128
63450000,0.4244,marginal-hits,128
63500000,0.42314,marginal-hits,128
63550000,0.41972000000000004,marginal-hits,128
63600000,0.42126,marginal-hits,128
63650000,0.42268000000000006,marginal-hits,128
63700000,0.42260000000000003,marginal-hits,128
63750000,0.41688000000000003,marginal-hits,128
63800000,0.42160000000000003,marginal-hits,128
63850000,0.41878000000000004,marginal-hits,128
63900000,0.41672000000000003,marginal-hits,128
63950000,0.4193,marginal-hits,128
64000000,0.42014,marginal-hits,128
64050000,0.41614,marginal-hits,128
64100000,0.41716000000000003,marginal-hits,128
64150000,0.41536,marginal-hits,128
64200000,0.41822000000000004,marginal-hits,128
64250000,0.4203,marginal-hits,128
64300000,0.42464,marginal-hits,128
64350000,0.41910000000000003,marginal-hits,128
64400000,0.42028000000000004,marginal-hits,128
64450000,0.42098,marginal-hits,128
64500000,0.41466000000000003,marginal-hits,128
64550000,0.41382,marginal-hits,128
64600000,0.41606000000000004,marginal-hits,128
64650000,0.41826,marginal-hits,128
64700000,0.42272000000000004,marginal-hits,128
64750000,0.42106000000000005,marginal-hits,128
64800000,0.422,marginal-hits,128
64850000,0.42272000000000004,marginal-hits,128
64900000,0.42076,marginal-hits,128
64950000,0.42288000000000003,marginal-hits,128
65000000,0.42116000000000003,marginal-hits,128
65050000,0.42004,marginal-hits,128
65100000,0.422,marginal-hits,128
65150000,0.42208,marginal-hits,128
65200000,0.42042,marginal-hits,128
65250000,0.42426,marginal-hits,128
65300000,0.4163,marginal-hits,128
65350000,0.41994000000000004,marginal-hits,128
65400000,0.41826,marginal-hits,128
65450000,0.42412000000000005,marginal-hits,128
65500000,0.41614,marginal-hits,128
65550000,0.4186,marginal-hits,128
65600000,0.41914,marginal-hits,128
65650000,0.41828000000000004,marginal-hits,128
65700000,0.42114,marginal-hits,128
65750000,0.41924000000000006,marginal-hits,128
65800000,0.42060000000000003,marginal-hits,128
65850000,0.41878000000000004,marginal-hits,128
65900000,0.42282000000000003,marginal-hits,128
65950000,0.42066000000000003,marginal-hits,128
66000000,0.42894000000000004,marginal-hits,128
66050000,0.41594000000000003,marginal-hits,128
66100000,0.42046000000000006,marginal-hits,128
66150000,0.41858,marginal-hits,128
66200000,0.4182,marginal-hits,128
66250000,0.41946000000000006,marginal-hits,128
66300000,0.41302000000000005,marginal-hits,128
66350000,0.41606000000000004,marginal-hits,128
66400000,0.42046000000000006,marginal-hits,128
66450000,0.41798,marginal-hits,128
66500000,0.41554,marginal-hits,128
66550000,0.41124000000000005,marginal-hits,128
66600000,0.41902000000000006,marginal-hits,128
66650000,0.41594000000000003,marginal-hits,128
66700000,0.42650000000000005,marginal-hits,128
66750000,0.43096,marginal-hits,128
66800000,0.42516000000000004,marginal-hits,128
66850000,0.42258,marginal-hits,128
66900000,0.42628000000000005,marginal-hits,128
66950000,0.42222000000000004,marginal-hits,128
67000000,0.42260000000000003,marginal-hits,128
67050000,0.4213,marginal-hits,128
67100000,0.421,marginal-hits,128
67150000,0.42146000000000006,marginal-hits,128
67200000,0.42064,marginal-hits,128
67250000,0.41914,marginal-hits,128
67300000,0.41922000000000004,marginal-hits,128
67350000,0.41842,marginal-hits,128
67400000,0.41636,marginal-hits,128
67450000,0.41704,marginal-hits,128
67500000,0.41904,marginal-hits,128
67550000,0.4194,marginal-hits,128
67600000,0.41794000000000003,marginal-hits,128
67650000,0.41490000000000005,marginal-hits,128
67700000,0.41708000000000006,marginal-hits,128
67750000,0.41796000000000005,marginal-hits,128
67800000,0.41476,marginal-hits,128
67850000,0.41658000000000006,marginal-hits,128
67900000,0.41636,marginal-hits,128
67950000,0.418,marginal-hits,128
68000000,0.4151,marginal-hits,128
68050000,0.41508000000000006,marginal-hits,128
68100000,0.41572000000000003,marginal-hits,128
68150000,0.41696000000000005,marginal-hits,128
68200000,0.41708000000000006,marginal-hits,128
68250000,0.41432,marginal-hits,128
68300000,0.41756000000000004,marginal-hits,128
68350000,0.41842,marginal-hits,128
68400000,0.42146000000000006,marginal-hits,128
68450000,0.41808,marginal-hits,128
68500000,0.41788000000000003,marginal-hits,128
68550000,0.41434000000000004,marginal-hits,128
68600000,0.4197,marginal-hits,128
68650000,0.41938000000000003,marginal-hits,128
68700000,0.41864,marginal-hits,128
68750000,0.4172,marginal-hits,128
68800000,0.41876,marginal-hits,128
68850000,0.417,marginal-hits,128
68900000,0.43238000000000004,marginal-hits,128
68950000,0.43442000000000003,marginal-hits,128
69000000,0.43694000000000005,marginal-hits,128
69050000,0.42648,marginal-hits,128
69100000,0.42488000000000004,marginal-hits,128
69150000,0.42876000000000003,marginal-hits,128
69200000,0.42686,marginal-hits,128
69250000,0.42374000000000006,marginal-hits,128
69300000,0.41954,marginal-hits,128
69350000,0.42042,marginal-hits,128
69400000,0.419,marginal-hits,128
69450000,0.41854,marginal-hits,128
69500000,0.41838000000000003,marginal-hits,128
69550000,0.4172,marginal-hits,128
69600000,0.424,marginal-hits,128
69650000,0.425,marginal-hits,128
69700000,0.41722000000000004,marginal-hits,128
69750000,0.42024000000000006,marginal-hits,128
69800000,0.4198,marginal-hits,128
69850000,0.422,marginal-hits,128
69900000,0.418,marginal-hits,128
69950000,0.41844000000000003,marginal-hits,128
