rebalance_strategy,slab_count,rebalance_interval,request_id,miss_ratio
disabled,256,5000,29400000,0.26858
disabled,256,5000,9300000,0.26814
disabled,256,5000,9100000,0.26833
disabled,256,5000,6000000,0.26674
disabled,256,5000,17400000,0.27136
disabled,256,5000,76100000,0.26941
disabled,256,5000,71200000,0.26664
disabled,256,5000,45000000,0.26888
disabled,256,5000,60600000,0.26841
disabled,256,5000,76200000,0.2673
disabled,256,5000,200000,0.64834
disabled,256,5000,12700000,0.26694
disabled,256,5000,62200000,0.2674
disabled,256,5000,63800000,0.26817
disabled,256,5000,67900000,0.26781
disabled,256,5000,33600000,0.26645
disabled,256,5000,27600000,0.26618
disabled,256,5000,30600000,0.26797
disabled,256,5000,28900000,0.26709
disabled,256,5000,26100000,0.26927
disabled,256,5000,15000000,0.26908
disabled,256,5000,61000000,0.26761
disabled,256,5000,66800000,0.26706
disabled,256,5000,35900000,0.26906
disabled,256,5000,6100000,0.26712
disabled,256,5000,14300000,0.26593
disabled,256,5000,62900000,0.27092
disabled,256,5000,63700000,0.26923
disabled,256,5000,47800000,0.26933
disabled,256,5000,42900000,0.26602
disabled,256,5000,46300000,0.26899
marginal-hits-interval-1000k,256,1000000,51300000,0.2001
marginal-hits-interval-1000k,256,1000000,46200000,0.20791
marginal-hits-interval-1000k,256,1000000,40500000,0.21164
marginal-hits-interval-1000k,256,1000000,33300000,0.22177
marginal-hits-interval-1000k,256,1000000,31400000,0.22362
marginal-hits-interval-1000k,256,1000000,3800000,0.26718
marginal-hits-interval-1000k,256,1000000,37000000,0.21968
marginal-hits-interval-1000k,256,1000000,0,0.0
marginal-hits-interval-1000k,256,1000000,400000,0.57264
marginal-hits-interval-1000k,256,1000000,3500000,0.26974
marginal-hits-interval-1000k,256,1000000,4900000,0.26387
marginal-hits-interval-1000k,256,1000000,54600000,0.19961
marginal-hits-interval-1000k,256,1000000,73100000,0.18138
marginal-hits-interval-1000k,256,1000000,75300000,0.17969
marginal-hits-interval-1000k,256,1000000,36600000,0.21709
marginal-hits-interval-1000k,256,1000000,30400000,0.22603
marginal-hits-interval-1000k,256,1000000,30200000,0.22697
marginal-hits-interval-1000k,256,1000000,29000000,0.22982
marginal-hits-interval-1000k,256,1000000,24700000,0.23575
marginal-hits-interval-1000k,256,1000000,54500000,0.1966
marginal-hits-interval-1000k,256,1000000,43800000,0.20971
marginal-hits-interval-1000k,256,1000000,33900000,0.22167
marginal-hits-interval-1000k,256,1000000,71000000,0.18157
marginal-hits-interval-1000k,256,1000000,79400000,0.17685
marginal-hits-interval-1000k,256,1000000,36900000,0.21623
marginal-hits-interval-1000k,256,1000000,26400000,0.23285
marginal-hits-interval-1000k,256,1000000,11500000,0.25533
marginal-hits-interval-1000k,256,1000000,9500000,0.25831
marginal-hits-interval-1000k,256,1000000,22900000,0.2376
marginal-hits-interval-1000k,256,1000000,23800000,0.23538
marginal-hits-interval-1000k,256,1000000,62300000,0.19066
marginal-hits-interval-1000k,256,1000000,65000000,0.18801
marginal-hits-interval-1000k,256,1000000,49600000,0.20399
marginal-hits-interval-1000k,256,1000000,42700000,0.20921
marginal-hits-interval-1000k,256,1000000,28600000,0.22676
marginal-hits-interval-1000k,256,1000000,9200000,0.26081
marginal-hits-interval-1000k,256,1000000,1000000,0.45002
marginal-hits-interval-1000k,256,1000000,65500000,0.18779
marginal-hits-interval-1000k,256,1000000,43300000,0.20777
marginal-hits-interval-1000k,256,1000000,40400000,0.2111
marginal-hits-interval-1000k,256,1000000,32300000,0.22167
marginal-hits-interval-1000k,256,1000000,7800000,0.26204
marginal-hits-interval-1000k,256,1000000,23000000,0.23397
marginal-hits-interval-1000k,256,1000000,55600000,0.19691
marginal-hits-interval-1000k,256,1000000,60200000,0.19254
marginal-hits-interval-1000k,256,1000000,1100000,0.43577
marginal-hits-interval-1000k,256,1000000,5400000,0.26478
marginal-hits-interval-1000k,256,1000000,22300000,0.23826
marginal-hits-interval-1000k,256,1000000,55800000,0.19537
marginal-hits-interval-1000k,256,1000000,77900000,0.17475
marginal-hits-interval-1000k,256,1000000,49900000,0.20367
marginal-hits-interval-1000k,256,1000000,43600000,0.21014
marginal-hits-interval-1000k,256,1000000,2300000,0.30849
marginal-hits-interval-1000k,256,1000000,54700000,0.19608
marginal-hits-interval-1000k,256,1000000,56700000,0.19509
marginal-hits-interval-1000k,256,1000000,72500000,0.18016
marginal-hits-interval-1000k,256,1000000,74000000,0.18047
marginal-hits-interval-1000k,256,1000000,53100000,0.2001
marginal-hits-interval-1000k,256,1000000,41700000,0.21337
marginal-hits-interval-1000k,256,1000000,34200000,0.22006
marginal-hits-interval-1000k,256,1000000,27000000,0.22924
marginal-hits-interval-1000k,256,1000000,12500000,0.25256
marginal-hits-interval-1000k,256,1000000,8700000,0.2587
marginal-hits-interval-1000k,256,1000000,60100000,0.19113
marginal-hits-interval-1000k,256,1000000,69200000,0.18288
marginal-hits-interval-1000k,256,1000000,73500000,0.18027
marginal-hits-interval-1000k,256,1000000,46800000,0.20532
marginal-hits-interval-1000k,256,1000000,31900000,0.22492
marginal-hits-interval-1000k,256,1000000,28200000,0.22844
marginal-hits-interval-1000k,256,1000000,1800000,0.35501
marginal-hits-interval-1000k,256,1000000,69800000,0.18241
marginal-hits-interval-1000k,256,1000000,72300000,0.17966
marginal-hits-interval-1000k,256,1000000,79100000,0.17938
marginal-hits-interval-1000k,256,1000000,79600000,0.17684
marginal-hits-interval-1000k,256,1000000,48300000,0.20392
marginal-hits-interval-1000k,256,1000000,39400000,0.21512
marginal-hits-interval-1000k,256,1000000,7600000,0.26076
marginal-hits-interval-1000k,256,1000000,2200000,0.3158
marginal-hits-interval-1000k,256,1000000,300000,0.60595
marginal-hits-interval-1000k,256,1000000,14800000,0.24974
marginal-hits-interval-1000k,256,1000000,16700000,0.24619
marginal-hits-interval-1000k,256,1000000,22100000,0.23832
marginal-hits-interval-1000k,256,1000000,79800000,0.17458
marginal-hits-interval-1000k,256,1000000,47900000,0.20164
marginal-hits-interval-1000k,256,1000000,47700000,0.20325
marginal-hits-interval-1000k,256,1000000,40900000,0.21108
marginal-hits-interval-1000k,256,1000000,20100000,0.24161
marginal-hits-interval-1000k,256,1000000,20300000,0.24084
marginal-hits-interval-1000k,256,1000000,57500000,0.19151
marginal-hits-interval-1000k,256,1000000,63000000,0.18724
marginal-hits-interval-1000k,256,1000000,71500000,0.18346
marginal-hits-interval-1000k,256,1000000,8100000,0.26264
marginal-hits-interval-1000k,256,1000000,2900000,0.26872
marginal-hits-interval-1000k,256,1000000,14000000,0.25119
marginal-hits-interval-1000k,256,1000000,22200000,0.23661
marginal-hits-interval-1000k,256,1000000,55300000,0.19546
marginal-hits-interval-1000k,256,1000000,57400000,0.19307
marginal-hits-interval-1000k,256,1000000,67200000,0.18622
marginal-hits-interval-1000k,256,1000000,70200000,0.18364
marginal-hits-interval-1000k,256,1000000,72100000,0.18239
marginal-hits-interval-1000k,256,1000000,78400000,0.1753
marginal-hits-interval-1000k,256,1000000,26800000,0.23262
marginal-hits-interval-1000k,256,1000000,65800000,0.1865
marginal-hits-interval-1000k,256,1000000,67100000,0.1865
marginal-hits-interval-1000k,256,1000000,37200000,0.21618
marginal-hits-interval-1000k,256,1000000,10900000,0.2543
marginal-hits-interval-1000k,256,1000000,16300000,0.24607
marginal-hits-interval-1000k,256,1000000,22400000,0.23972
marginal-hits-interval-1000k,256,1000000,71800000,0.18241
marginal-hits-interval-1000k,256,1000000,72400000,0.17975
marginal-hits-interval-1000k,256,1000000,50800000,0.19936
marginal-hits-interval-1000k,256,1000000,38500000,0.21546
marginal-hits-interval-1000k,256,1000000,29600000,0.22796
marginal-hits-interval-1000k,256,1000000,28500000,0.22791
marginal-hits-interval-1000k,256,1000000,26700000,0.23046
marginal-hits-interval-1000k,256,1000000,75800000,0.17761
marginal-hits-interval-1000k,256,1000000,23900000,0.23571
marginal-hits-interval-1000k,256,1000000,59200000,0.19414
marginal-hits-interval-1000k,256,1000000,47500000,0.20178
marginal-hits-interval-1000k,256,1000000,42600000,0.2091
marginal-hits-interval-1000k,256,1000000,35300000,0.2167
marginal-hits-interval-1000k,256,1000000,30700000,0.22645
marginal-hits-interval-1000k,256,1000000,72900000,0.18243
marginal-hits-interval-1000k,256,1000000,73800000,0.17954
marginal-hits-interval-1000k,256,1000000,52100000,0.20207
marginal-hits-interval-1000k,256,1000000,38300000,0.21286
marginal-hits-interval-1000k,256,1000000,42800000,0.21019
marginal-hits-interval-1000k,256,1000000,12300000,0.25245
marginal-hits-interval-1000k,256,1000000,6300000,0.26288
marginal-hits-interval-1000k,256,1000000,64300000,0.18795
marginal-hits-interval-1000k,256,1000000,75400000,0.18004
marginal-hits-interval-1000k,256,1000000,75700000,0.17807
marginal-hits-interval-1000k,256,1000000,45200000,0.20761
marginal-hits-interval-1000k,256,1000000,41900000,0.21416
marginal-hits-interval-1000k,256,1000000,37700000,0.21537
marginal-hits-interval-1000k,256,1000000,30300000,0.22455
marginal-hits-interval-1000k,256,1000000,54200000,0.19679
marginal-hits-interval-1000k,256,1000000,55100000,0.19746
marginal-hits-interval-1000k,256,1000000,57900000,0.19417
marginal-hits-interval-1000k,256,1000000,59400000,0.18889
marginal-hits-interval-1000k,256,1000000,70400000,0.18276
marginal-hits-interval-1000k,256,1000000,47000000,0.20727
marginal-hits-interval-1000k,256,1000000,43100000,0.21162
marginal-hits-interval-1000k,256,1000000,35800000,0.22017
marginal-hits-interval-1000k,256,1000000,2000000,0.33305
marginal-hits-interval-1000k,256,1000000,1700000,0.36041
marginal-hits-interval-1000k,256,1000000,1200000,0.41948
marginal-hits-interval-1000k,256,1000000,5600000,0.26367
marginal-hits-interval-1000k,256,1000000,15500000,0.24809
marginal-hits-interval-1000k,256,1000000,20000000,0.24266
marginal-hits-interval-1000k,256,1000000,78100000,0.18069
marginal-hits-interval-1000k,256,1000000,12400000,0.25163
marginal-hits-interval-1000k,256,1000000,8900000,0.26053
marginal-hits-interval-1000k,256,1000000,24200000,0.23607
marginal-hits-interval-1000k,256,1000000,54300000,0.19707
marginal-hits-interval-1000k,256,1000000,58700000,0.19291
marginal-hits-interval-1000k,256,1000000,60000000,0.19031
marginal-hits-interval-1000k,256,1000000,64500000,0.18771
marginal-hits-interval-1000k,256,1000000,48900000,0.20248
marginal-hits-interval-1000k,256,1000000,42200000,0.2111
marginal-hits-interval-1000k,256,1000000,11800000,0.254
marginal-hits-interval-1000k,256,1000000,17300000,0.24609
marginal-hits-interval-1000k,256,1000000,20900000,0.24084
marginal-hits-interval-1000k,256,1000000,57600000,0.19399
marginal-hits-interval-1000k,256,1000000,63500000,0.19089
marginal-hits-interval-1000k,256,1000000,66900000,0.18452
marginal-hits-interval-1000k,256,1000000,77100000,0.17739
marginal-hits-interval-1000k,256,1000000,31300000,0.22387
marginal-hits-interval-1000k,256,1000000,44900000,0.20735
marginal-hits-interval-1000k,256,1000000,41800000,0.21174
marginal-hits-interval-1000k,256,1000000,39100000,0.21678
marginal-hits-interval-1000k,256,1000000,11300000,0.25443
marginal-hits-interval-1000k,256,1000000,10200000,0.25518
marginal-hits-interval-1000k,256,1000000,1400000,0.39672
marginal-hits-interval-1000k,256,1000000,23300000,0.2366
marginal-hits-interval-1000k,256,1000000,46400000,0.20555
marginal-hits-interval-1000k,256,1000000,31700000,0.22064
marginal-hits-interval-1000k,256,1000000,31000000,0.22391
marginal-hits-interval-1000k,256,1000000,73700000,0.17829
marginal-hits-interval-1000k,256,1000000,61100000,0.19215
marginal-hits-interval-1000k,256,1000000,11100000,0.25814
marginal-hits-interval-1000k,256,1000000,19400000,0.24248
marginal-hits-interval-1000k,256,1000000,57000000,0.19399
marginal-hits-interval-1000k,256,1000000,70700000,0.18345
marginal-hits-interval-1000k,256,1000000,48100000,0.20642
marginal-hits-interval-1000k,256,1000000,69700000,0.18209
marginal-hits-interval-1000k,256,1000000,36100000,0.22031
marginal-hits-interval-1000k,256,1000000,32400000,0.22275
marginal-hits-interval-1000k,256,1000000,18700000,0.24338
marginal-hits-interval-1000k,256,1000000,64200000,0.18798
marginal-hits-interval-1000k,256,1000000,64400000,0.18571
marginal-hits-interval-1000k,256,1000000,73000000,0.18167
marginal-hits-interval-1000k,256,1000000,79000000,0.17426
marginal-hits-interval-1000k,256,1000000,40700000,0.21082
marginal-hits-interval-1000k,256,1000000,6700000,0.26097
marginal-hits-interval-1000k,256,1000000,4200000,0.26637
marginal-hits-interval-1000k,256,1000000,16900000,0.24512
marginal-hits-interval-1000k,256,1000000,50400000,0.20131
marginal-hits-interval-1000k,256,1000000,41600000,0.21099
marginal-hits-interval-1000k,256,1000000,38900000,0.21325
marginal-hits-interval-1000k,256,1000000,37800000,0.21685
marginal-hits-interval-1000k,256,1000000,29200000,0.22545
marginal-hits-interval-1000k,256,1000000,29100000,0.23071
marginal-hits-interval-1000k,256,1000000,10300000,0.25508
marginal-hits-interval-1000k,256,1000000,5700000,0.26563
marginal-hits-interval-1000k,256,1000000,54100000,0.19801
marginal-hits-interval-1000k,256,1000000,45100000,0.20785
marginal-hits-interval-1000k,256,1000000,43900000,0.20734
marginal-hits-interval-1000k,256,1000000,33100000,0.22429
marginal-hits-interval-1000k,256,1000000,63100000,0.19157
marginal-hits-interval-1000k,256,1000000,53900000,0.19829
marginal-hits-interval-1000k,256,1000000,50700000,0.20157
marginal-hits-interval-1000k,256,1000000,900000,0.46561
marginal-hits-interval-1000k,256,1000000,18900000,0.2423
marginal-hits-interval-1000k,256,1000000,21200000,0.23714
marginal-hits-interval-1000k,256,1000000,21300000,0.24157
marginal-hits-interval-1000k,256,1000000,57100000,0.19669
marginal-hits-interval-1000k,256,1000000,55900000,0.19418
marginal-hits-interval-1000k,256,1000000,56900000,0.19271
marginal-hits-interval-1000k,256,1000000,70100000,0.18738
marginal-hits-interval-1000k,256,1000000,79900000,0.17338
marginal-hits-interval-1000k,256,1000000,37300000,0.2152
marginal-hits-interval-1000k,256,1000000,53800000,0.19669
marginal-hits-interval-1000k,256,1000000,51200000,0.2016
marginal-hits-interval-1000k,256,1000000,45700000,0.2068
marginal-hits-interval-1000k,256,1000000,27800000,0.22856
marginal-hits-interval-1000k,256,1000000,26000000,0.23138
marginal-hits-interval-1000k,256,1000000,19100000,0.24679
marginal-hits-interval-1000k,256,1000000,21800000,0.23979
marginal-hits-interval-1000k,256,1000000,61700000,0.18899
marginal-hits-interval-1000k,256,1000000,51500000,0.19831
marginal-hits-interval-1000k,256,1000000,38000000,0.21481
marginal-hits-interval-1000k,256,1000000,29800000,0.22724
marginal-hits-interval-1000k,256,1000000,4000000,0.27104
marginal-hits-interval-1000k,256,1000000,4300000,0.26692
marginal-hits-interval-1000k,256,1000000,20200000,0.24052
marginal-hits-interval-1000k,256,1000000,22700000,0.23671
marginal-hits-interval-1000k,256,1000000,65400000,0.18808
marginal-hits-interval-1000k,256,1000000,10700000,0.25705
marginal-hits-interval-1000k,256,1000000,2700000,0.28268
marginal-hits-interval-1000k,256,1000000,15100000,0.2503
marginal-hits-interval-1000k,256,1000000,15400000,0.24823
marginal-hits-interval-1000k,256,1000000,19000000,0.24159
marginal-hits-interval-1000k,256,1000000,73200000,0.18113
marginal-hits-interval-1000k,256,1000000,76700000,0.1784
marginal-hits-interval-1000k,256,1000000,78700000,0.17709
marginal-hits-interval-1000k,256,1000000,79700000,0.17569
marginal-hits-interval-1000k,256,1000000,31600000,0.22276
marginal-hits-interval-1000k,256,1000000,49100000,0.20173
marginal-hits-interval-1000k,256,1000000,42100000,0.21166
marginal-hits-interval-1000k,256,1000000,47300000,0.20514
marginal-hits-interval-1000k,256,1000000,27200000,0.22953
marginal-hits-interval-1000k,256,1000000,11900000,0.25546
marginal-hits-interval-1000k,256,1000000,25600000,0.23484
marginal-hits-interval-1000k,256,1000000,32600000,0.22093
marginal-hits-interval-1000k,256,1000000,6400000,0.261
marginal-hits-interval-1000k,256,1000000,23400000,0.23519
marginal-hits-interval-1000k,256,1000000,59000000,0.18996
marginal-hits-interval-1000k,256,1000000,62100000,0.1902
marginal-hits-interval-1000k,256,1000000,68900000,0.18532
marginal-hits-interval-1000k,256,1000000,13900000,0.24966
marginal-hits-interval-1000k,256,1000000,17800000,0.24501
marginal-hits-interval-1000k,256,1000000,52900000,0.19992
marginal-hits-interval-1000k,256,1000000,43500000,0.20889
marginal-hits-interval-1000k,256,1000000,3000000,0.2693
marginal-hits-interval-1000k,256,1000000,19200000,0.24291
marginal-hits-interval-1000k,256,1000000,45500000,0.20697
marginal-hits-interval-1000k,256,1000000,4800000,0.26719
marginal-hits-interval-1000k,256,1000000,19600000,0.24213
marginal-hits-interval-1000k,256,1000000,72000000,0.18198
marginal-hits-interval-1000k,256,1000000,75200000,0.18027
marginal-hits-interval-1000k,256,1000000,48400000,0.20331
marginal-hits-interval-1000k,256,1000000,44500000,0.20836
marginal-hits-interval-1000k,256,1000000,34500000,0.21915
marginal-hits-interval-1000k,256,1000000,65100000,0.18767
marginal-hits-interval-1000k,256,1000000,73300000,0.17931
marginal-hits-interval-1000k,256,1000000,79500000,0.17789
marginal-hits-interval-1000k,256,1000000,61200000,0.18892
marginal-hits-interval-1000k,256,1000000,50000000,0.20169
marginal-hits-interval-1000k,256,1000000,36300000,0.21677
marginal-hits-interval-1000k,256,1000000,7900000,0.26169
marginal-hits-interval-1000k,256,1000000,5100000,0.26408
marginal-hits-interval-1000k,256,1000000,74200000,0.18158
marginal-hits-interval-1000k,256,1000000,49300000,0.20041
marginal-hits-interval-1000k,256,1000000,46900000,0.20548
marginal-hits-interval-1000k,256,1000000,6500000,0.26419
marginal-hits-interval-1000k,256,1000000,2600000,0.28756
marginal-hits-interval-1000k,256,1000000,64600000,0.18753
marginal-hits-interval-1000k,256,1000000,53500000,0.19809
marginal-hits-interval-1000k,256,1000000,52800000,0.19969
marginal-hits-interval-1000k,256,1000000,52400000,0.19952
marginal-hits-interval-1000k,256,1000000,51900000,0.20063
marginal-hits-interval-1000k,256,1000000,41500000,0.21225
marginal-hits-interval-1000k,256,1000000,38200000,0.21677
marginal-hits-interval-1000k,256,1000000,31800000,0.22318
marginal-hits-interval-1000k,256,1000000,29300000,0.22697
marginal-hits-interval-1000k,256,1000000,26900000,0.22997
