rebalance_strategy,slab_count,miss_ratio,request_id,distance_to_optimal_allocation
marginal-hits,64,0.55825,30400000,3
marginal-hits,64,0.55186,30200000,3
marginal-hits,64,0.55332,29000000,3
marginal-hits,64,0.5549,24700000,3
marginal-hits,64,0.55221,54500000,3
marginal-hits,64,0.55552,43800000,3
marginal-hits,64,0.55801,33900000,3
marginal-hits,64,0.55303,71000000,3
marginal-hits,64,0.55355,79400000,3
marginal-hits,64,0.54971,36900000,3
marginal-hits,64,0.55425,26400000,3
marginal-hits,64,0.55505,11500000,3
marginal-hits,64,0.55415,9500000,3
marginal-hits,64,0.55242,22900000,3
marginal-hits,64,0.5519,23800000,3
marginal-hits,64,0.55149,62300000,3
marginal-hits,64,0.55449,65000000,3
marginal-hits,64,0.55296,49600000,3
marginal-hits,64,0.5508,42700000,3
marginal-hits,64,0.55485,28600000,3
marginal-hits,64,0.55575,9200000,3
marginal-hits,64,0.55601,1000000,3
marginal-hits,64,0.5573,65500000,3
marginal-hits,64,0.55157,43300000,3
marginal-hits,64,0.55171,40400000,3
marginal-hits,64,0.55622,32300000,3
marginal-hits,64,0.55896,7800000,3
marginal-hits,64,0.55061,23000000,3
marginal-hits,64,0.55231,55600000,3
marginal-hits,64,0.55435,60200000,3
marginal-hits,64,0.55974,1100000,3
marginal-hits,64,0.55563,5400000,3
marginal-hits,64,0.55376,22300000,3
marginal-hits,64,0.55224,55800000,3
marginal-hits,64,0.55157,77900000,3
marginal-hits,64,0.55082,49900000,3
marginal-hits,64,0.55653,43600000,3
marginal-hits,64,0.55101,2300000,3
marginal-hits,64,0.55306,54700000,3
marginal-hits,64,0.55924,56700000,3
marginal-hits,64,0.55382,72500000,3
marginal-hits,64,0.55563,74000000,3
marginal-hits,64,0.55231,53100000,3
marginal-hits,64,0.55914,41700000,3
marginal-hits,64,0.55707,34200000,3
marginal-hits,64,0.55395,27000000,3
marginal-hits,64,0.55602,12500000,3
marginal-hits,64,0.55252,8700000,3
marginal-hits,64,0.55329,60100000,3
marginal-hits,64,0.55239,69200000,3
marginal-hits,64,0.55546,73500000,3
marginal-hits,64,0.5567,46800000,3
marginal-hits,64,0.55446,31900000,3
marginal-hits,64,0.55067,28200000,3
marginal-hits,64,0.55357,1800000,3
marginal-hits,64,0.55284,69800000,3
marginal-hits,64,0.55575,72300000,3
marginal-hits,64,0.55593,79100000,3
marginal-hits,64,0.55378,79600000,3
marginal-hits,64,0.55078,48300000,3
marginal-hits,64,0.55584,39400000,3
marginal-hits,64,0.54981,7600000,3
marginal-hits,64,0.55181,2200000,3
marginal-hits,64,0.60595,300000,3
marginal-hits,64,0.55124,14800000,3
marginal-hits,64,0.55296,16700000,3
marginal-hits,64,0.55558,22100000,3
marginal-hits,64,0.54996,79800000,3
marginal-hits,64,0.55754,47900000,3
marginal-hits,64,0.55088,47700000,3
marginal-hits,64,0.55037,40900000,3
marginal-hits,64,0.55359,20100000,3
marginal-hits,64,0.55539,20300000,3
marginal-hits,64,0.55272,57500000,3
marginal-hits,64,0.55259,63000000,3
marginal-hits,64,0.55514,71500000,3
marginal-hits,64,0.55557,8100000,3
marginal-hits,64,0.55055,2900000,3
marginal-hits,64,0.55606,14000000,3
marginal-hits,64,0.55555,22200000,3
marginal-hits,64,0.5512,55300000,3
marginal-hits,64,0.55288,57400000,3
marginal-hits,64,0.55362,67200000,3
marginal-hits,64,0.55128,70200000,3
marginal-hits,64,0.55579,72100000,3
marginal-hits,64,0.55676,78400000,3
marginal-hits,64,0.54975,26800000,3
marginal-hits,64,0.55583,65800000,3
marginal-hits,64,0.55512,67100000,3
marginal-hits,64,0.5528,37200000,3
marginal-hits,64,0.55214,10900000,3
marginal-hits,64,0.55315,16300000,3
marginal-hits,64,0.55586,22400000,3
marginal-hits,64,0.55563,71800000,3
marginal-hits,64,0.55401,72400000,3
marginal-hits,64,0.54939,50800000,3
marginal-hits,64,0.55385,38500000,3
marginal-hits,64,0.55263,29600000,3
marginal-hits,64,0.55503,28500000,3
marginal-hits,64,0.55033,26700000,3
marginal-hits,64,0.5569,75800000,3
marginal-hits,64,0.55347,23900000,3
marginal-hits,64,0.55574,59200000,3
marginal-hits,64,0.55247,47500000,3
marginal-hits,64,0.5553,42600000,3
marginal-hits,64,0.55094,35300000,3
marginal-hits,64,0.55112,30700000,3
marginal-hits,64,0.55364,72900000,3
marginal-hits,64,0.5513,73800000,3
marginal-hits,64,0.55235,52100000,3
marginal-hits,64,0.55332,38300000,3
marginal-hits,64,0.5526,42800000,3
marginal-hits,64,0.56251,12300000,3
marginal-hits,64,0.55117,6300000,3
marginal-hits,64,0.55223,64300000,3
marginal-hits,64,0.55478,75400000,3
marginal-hits,64,0.55578,75700000,3
marginal-hits,64,0.55385,45200000,3
marginal-hits,64,0.55553,41900000,3
marginal-hits,64,0.55903,37700000,3
marginal-hits,64,0.55348,30300000,3
marginal-hits,64,0.55172,54200000,3
marginal-hits,64,0.55105,55100000,3
marginal-hits,64,0.5536,57900000,3
marginal-hits,64,0.55597,59400000,3
marginal-hits,64,0.55863,70400000,3
marginal-hits,64,0.55606,47000000,3
marginal-hits,64,0.55268,43100000,3
marginal-hits,64,0.55601,35800000,3
marginal-hits,64,0.55306,2000000,3
marginal-hits,64,0.55158,1700000,3
marginal-hits,64,0.55446,1200000,3
marginal-hits,64,0.5565,5600000,3
marginal-hits,64,0.55253,15500000,3
marginal-hits,64,0.55561,20000000,3
marginal-hits,64,0.55513,78100000,3
marginal-hits,64,0.55807,12400000,3
marginal-hits,64,0.55627,8900000,3
marginal-hits,64,0.55087,24200000,3
marginal-hits,64,0.55166,54300000,3
marginal-hits,64,0.55818,58700000,3
marginal-hits,64,0.5528,60000000,3
marginal-hits,64,0.5534,64500000,3
marginal-hits,64,0.55722,48900000,3
marginal-hits,64,0.55286,42200000,3
marginal-hits,64,0.55828,11800000,3
marginal-hits,64,0.55182,17300000,3
marginal-hits,64,0.5541,20900000,3
marginal-hits,64,0.55401,57600000,3
marginal-hits,64,0.55547,63500000,3
marginal-hits,64,0.55328,66900000,3
marginal-hits,64,0.55587,77100000,3
marginal-hits,64,0.55245,31300000,3
marginal-hits,64,0.55339,44900000,3
marginal-hits,64,0.55635,41800000,3
marginal-hits,64,0.55451,39100000,3
marginal-hits,64,0.55261,11300000,3
marginal-hits,64,0.54996,10200000,3
marginal-hits,64,0.55585,1400000,3
marginal-hits,64,0.5529,23300000,3
marginal-hits,64,0.55557,46400000,3
marginal-hits,64,0.55405,31700000,3
marginal-hits,64,0.54998,31000000,3
marginal-hits,64,0.554,73700000,3
marginal-hits,64,0.55506,61100000,3
marginal-hits,64,0.55406,11100000,3
marginal-hits,64,0.55453,19400000,3
marginal-hits,64,0.55357,57000000,3
marginal-hits,64,0.55787,70700000,3
marginal-hits,64,0.5574,48100000,3
marginal-hits,64,0.5518,69700000,3
marginal-hits,64,0.55566,36100000,3
marginal-hits,64,0.55419,32400000,3
marginal-hits,64,0.55291,18700000,3
marginal-hits,64,0.55149,64200000,3
marginal-hits,64,0.55255,64400000,3
marginal-hits,64,0.55406,73000000,3
marginal-hits,64,0.55373,79000000,3
marginal-hits,64,0.55183,40700000,3
marginal-hits,64,0.55081,6700000,3
marginal-hits,64,0.55044,4200000,3
marginal-hits,64,0.55233,16900000,3
marginal-hits,64,0.55579,50400000,3
marginal-hits,64,0.5527,41600000,3
marginal-hits,64,0.54977,38900000,3
marginal-hits,64,0.55642,37800000,3
marginal-hits,64,0.55335,29200000,3
marginal-hits,64,0.55031,29100000,3
marginal-hits,64,0.55037,10300000,3
marginal-hits,64,0.55358,5700000,3
marginal-hits,64,0.55056,54100000,3
marginal-hits,64,0.54896,45100000,3
marginal-hits,64,0.5536,43900000,3
marginal-hits,64,0.55391,33100000,3
marginal-hits,64,0.55422,63100000,3
marginal-hits,64,0.55382,53900000,3
marginal-hits,64,0.5522,50700000,3
marginal-hits,64,0.55873,900000,3
marginal-hits,64,0.55198,18900000,3
marginal-hits,64,0.55519,21200000,3
marginal-hits,64,0.55593,21300000,3
marginal-hits,64,0.55321,57100000,3
marginal-hits,64,0.55273,55900000,3
marginal-hits,64,0.55407,56900000,3
marginal-hits,64,0.55525,70100000,3
marginal-hits,64,0.55853,79900000,3
marginal-hits,64,0.55822,37300000,3
marginal-hits,64,0.55256,53800000,3
marginal-hits,64,0.55501,51200000,3
marginal-hits,64,0.55307,45700000,3
marginal-hits,64,0.55093,27800000,3
marginal-hits,64,0.54976,26000000,3
marginal-hits,64,0.55522,19100000,3
marginal-hits,64,0.55312,21800000,3
marginal-hits,64,0.55432,61700000,3
marginal-hits,64,0.54948,51500000,3
marginal-hits,64,0.55286,38000000,3
marginal-hits,64,0.55391,29800000,3
marginal-hits,64,0.55245,4000000,3
marginal-hits,64,0.55558,4300000,3
marginal-hits,64,0.55729,20200000,3
marginal-hits,64,0.55261,22700000,3
marginal-hits,64,0.55539,65400000,3
marginal-hits,64,0.55392,10700000,3
marginal-hits,64,0.55218,2700000,3
marginal-hits,64,0.55381,15100000,3
marginal-hits,64,0.55631,15400000,3
marginal-hits,64,0.55364,19000000,3
marginal-hits,64,0.552,73200000,3
marginal-hits,64,0.55533,76700000,3
marginal-hits,64,0.55909,78700000,3
marginal-hits,64,0.55379,79700000,3
marginal-hits,64,0.55932,31600000,3
marginal-hits,64,0.55682,49100000,3
marginal-hits,64,0.5502,42100000,3
marginal-hits,64,0.55427,47300000,3
marginal-hits,64,0.55204,27200000,3
marginal-hits,64,0.55794,11900000,3
marginal-hits,64,0.55313,25600000,3
marginal-hits,64,0.55039,32600000,3
marginal-hits,64,0.55453,6400000,3
marginal-hits,64,0.55163,23400000,3
marginal-hits,64,0.55238,59000000,3
marginal-hits,64,0.55352,62100000,3
marginal-hits,64,0.55423,68900000,3
marginal-hits,64,0.55316,13900000,3
marginal-hits,64,0.55113,17800000,3
marginal-hits,64,0.55404,52900000,3
marginal-hits,64,0.55252,43500000,3
marginal-hits,64,0.55018,3000000,3
marginal-hits,64,0.55251,19200000,3
marginal-hits,64,0.55501,45500000,3
marginal-hits,64,0.5536,4800000,3
marginal-hits,64,0.5526,19600000,3
marginal-hits,64,0.55162,72000000,3
marginal-hits,64,0.55194,75200000,3
marginal-hits,64,0.55217,48400000,3
marginal-hits,64,0.5573,44500000,3
marginal-hits,64,0.55656,34500000,3
marginal-hits,64,0.55344,65100000,3
marginal-hits,64,0.55091,73300000,3
marginal-hits,64,0.55439,79500000,3
marginal-hits,64,0.55451,61200000,3
marginal-hits,64,0.55166,50000000,3
marginal-hits,64,0.55057,36300000,3
marginal-hits,64,0.55605,7900000,3
marginal-hits,64,0.55445,5100000,3
marginal-hits,64,0.55302,74200000,3
marginal-hits,64,0.55281,49300000,3
marginal-hits,64,0.55528,46900000,3
marginal-hits,64,0.5549,6500000,3
marginal-hits,64,0.55002,2600000,3
marginal-hits,64,0.5522,64600000,3
marginal-hits,64,0.55728,53500000,3
marginal-hits,64,0.55173,52800000,3
marginal-hits,64,0.55141,52400000,3
marginal-hits,64,0.55169,51900000,3
marginal-hits,64,0.5516,41500000,3
marginal-hits,64,0.55665,38200000,3
marginal-hits,64,0.55485,31800000,3
marginal-hits,64,0.55254,29300000,3
marginal-hits,64,0.55834,26900000,3
marginal-hits,64,0.55478,69600000,3
marginal-hits,64,0.55392,62800000,3
marginal-hits,64,0.5549,51400000,3
marginal-hits,64,0.55207,7000000,3
marginal-hits,64,0.55412,3600000,3
marginal-hits,64,0.55053,14200000,3
marginal-hits,64,0.54884,55000000,3
marginal-hits,64,0.55291,74500000,3
marginal-hits,64,0.55314,50600000,3
marginal-hits,64,0.55465,30100000,3
marginal-hits,64,0.55479,56300000,3
marginal-hits,64,0.55614,37900000,3
marginal-hits,64,0.55585,12000000,3
marginal-hits,64,0.55304,6900000,3
marginal-hits,64,0.55318,58100000,3
marginal-hits,64,0.55562,58600000,3
marginal-hits,64,0.55246,60300000,3
marginal-hits,64,0.55364,43200000,3
marginal-hits,64,0.55328,10000000,3
marginal-hits,64,0.55289,3900000,3
marginal-hits,64,0.55135,25200000,3
marginal-hits,64,0.5551,56600000,3
marginal-hits,64,0.55426,59700000,3
marginal-hits,64,0.55635,39600000,3
marginal-hits,64,0.55798,5200000,3
marginal-hits,64,0.55252,59100000,3
marginal-hits,64,0.55603,59300000,3
marginal-hits,64,0.55697,66200000,3
marginal-hits,64,0.55206,68400000,3
marginal-hits,64,0.55666,71700000,3
marginal-hits,64,0.55249,72700000,3
marginal-hits,64,0.55187,74100000,3
marginal-hits,64,0.55181,62700000,3
marginal-hits,64,0.55218,17900000,3
marginal-hits,64,0.55428,35100000,3
marginal-hits,64,0.54981,43000000,3
marginal-hits,64,0.55069,22500000,3
marginal-hits,64,0.55188,60500000,3
marginal-hits,64,0.5513,70900000,3
marginal-hits,64,0.55526,76400000,3
marginal-hits,64,0.55238,36200000,3
marginal-hits,64,0.55253,32500000,3
marginal-hits,64,0.55068,26200000,3
marginal-hits,64,0.55312,61300000,3
marginal-hits,64,0.55551,76300000,3
marginal-hits,64,0.55689,46700000,3
marginal-hits,64,0.55519,36800000,3
marginal-hits,64,0.55513,33400000,3
marginal-hits,64,0.55132,13400000,3
marginal-hits,64,0.55147,17600000,3
marginal-hits,64,0.55732,69400000,3
marginal-hits,64,0.55556,47100000,3
marginal-hits,64,0.55348,42000000,3
marginal-hits,64,0.55564,37400000,3
marginal-hits,64,0.55392,28700000,3
marginal-hits,64,0.55711,12100000,3
marginal-hits,64,0.55433,9900000,3
marginal-hits,64,0.55235,13300000,3
marginal-hits,64,0.55165,21700000,3
marginal-hits,64,0.56026,78200000,3
marginal-hits,64,0.55015,53200000,3
marginal-hits,64,0.55083,52600000,3
marginal-hits,64,0.55649,32100000,3
marginal-hits,64,0.55789,31500000,3
marginal-hits,64,0.5511,14700000,3
marginal-hits,64,0.55764,15900000,3
marginal-hits,64,0.55182,66500000,3
marginal-hits,64,0.55868,37600000,3
marginal-hits,64,0.55242,61400000,3
marginal-hits,64,0.55368,61900000,3
marginal-hits,64,0.55288,65900000,3
marginal-hits,64,0.55641,3100000,3
marginal-hits,64,0.54967,17000000,3
marginal-hits,64,0.55307,18000000,3
marginal-hits,64,0.55685,58900000,3
marginal-hits,64,0.55636,70500000,3
marginal-hits,64,0.55172,70800000,3
marginal-hits,64,0.55689,16000000,3
marginal-hits,64,0.55411,13700000,3
marginal-hits,64,0.55439,44700000,3
marginal-hits,64,0.55202,39500000,3
marginal-hits,64,0.55363,40000000,3
marginal-hits,64,0.55218,38800000,3
marginal-hits,64,0.55601,35500000,3
marginal-hits,64,0.55378,27300000,3
marginal-hits,64,0.55419,3700000,3
marginal-hits,64,0.55488,12800000,3
marginal-hits,64,0.55234,14600000,3
marginal-hits,64,0.5511,74400000,3
marginal-hits,64,0.55764,72200000,3
marginal-hits,64,0.55526,46600000,3
marginal-hits,64,0.55491,46500000,3
marginal-hits,64,0.55428,36700000,3
marginal-hits,64,0.55101,32000000,3
marginal-hits,64,0.55339,63200000,3
marginal-hits,64,0.55812,68800000,3
marginal-hits,64,0.55376,9400000,3
marginal-hits,64,0.55325,1900000,3
marginal-hits,64,0.559,800000,3
marginal-hits,64,0.55585,4400000,3
marginal-hits,64,0.54907,16400000,3
marginal-hits,64,0.54955,68300000,3
marginal-hits,64,0.55371,73600000,3
marginal-hits,64,0.55408,75000000,3
marginal-hits,64,0.55461,76500000,3
marginal-hits,64,0.55702,34000000,3
marginal-hits,64,0.55978,49200000,3
marginal-hits,64,0.55275,31200000,3
marginal-hits,64,0.55299,25000000,3
marginal-hits,64,0.55383,25100000,3
marginal-hits,64,0.55126,28400000,3
marginal-hits,64,0.55221,2800000,3
marginal-hits,64,0.56048,700000,3
marginal-hits,64,0.55546,13800000,3
marginal-hits,64,0.55148,22600000,3
marginal-hits,64,0.55091,23500000,3
marginal-hits,64,0.55247,42300000,3
marginal-hits,64,0.5542,40200000,3
marginal-hits,64,0.56278,500000,3
marginal-hits,64,0.55161,17500000,3
marginal-hits,64,0.55222,23100000,3
marginal-hits,64,0.55115,55700000,3
marginal-hits,64,0.5552,65200000,3
marginal-hits,64,0.55388,77600000,3
marginal-hits,64,0.55817,12200000,3
marginal-hits,64,0.55228,41100000,3
marginal-hits,64,0.55693,44200000,3
marginal-hits,64,0.55378,33200000,3
marginal-hits,64,0.55433,30500000,3
marginal-hits,64,0.54987,2100000,3
marginal-hits,64,0.55655,56800000,3
marginal-hits,64,0.55143,59600000,3
marginal-hits,64,0.55122,67700000,3
marginal-hits,64,0.55307,73400000,3
marginal-hits,64,0.55452,41400000,3
marginal-hits,64,0.55471,39800000,3
marginal-hits,64,0.55759,34800000,3
marginal-hits,64,0.55269,25900000,3
marginal-hits,64,0.55744,18100000,3
marginal-hits,64,0.55354,64700000,3
marginal-hits,64,0.55437,48200000,3
marginal-hits,64,0.5556,12900000,3
marginal-hits,64,0.55494,30800000,3
marginal-hits,64,0.55493,8500000,3
marginal-hits,64,0.55459,8000000,3
marginal-hits,64,0.55825,50300000,3
marginal-hits,64,0.55352,45900000,3
marginal-hits,64,0.55104,17700000,3
marginal-hits,64,0.55338,24100000,3
marginal-hits,64,0.55463,66700000,3
marginal-hits,64,0.55382,35700000,3
marginal-hits,64,0.55364,6600000,3
marginal-hits,64,0.55178,16600000,3
marginal-hits,64,0.56319,34600000,3
marginal-hits,64,0.55616,28800000,3
marginal-hits,64,0.55368,20500000,3
marginal-hits,64,0.55375,20800000,3
marginal-hits,64,0.55168,24000000,3
marginal-hits,64,0.5532,56000000,3
marginal-hits,64,0.55315,66600000,3
marginal-hits,64,0.55704,72600000,3
marginal-hits,64,0.55147,40300000,3
marginal-hits,64,0.55726,7700000,3
marginal-hits,64,0.55237,7500000,3
marginal-hits,64,0.55402,21600000,3
marginal-hits,64,0.55228,74700000,3
marginal-hits,64,0.5558,28000000,3
marginal-hits,64,0.55294,8600000,3
marginal-hits,64,0.55207,24500000,3
marginal-hits,64,0.55266,77500000,3
marginal-hits,64,0.55233,50900000,3
marginal-hits,64,0.55893,45300000,3
marginal-hits,64,0.55738,56500000,3
marginal-hits,64,0.55389,58500000,3
marginal-hits,64,0.55249,75500000,3
marginal-hits,64,0.55799,78500000,3
marginal-hits,64,0.54888,23700000,3
marginal-hits,64,0.55216,24400000,3
marginal-hits,64,0.55206,54000000,3
marginal-hits,64,0.54945,40100000,3
marginal-hits,64,0.5513,7200000,3
marginal-hits,64,0.55263,16200000,3
marginal-hits,64,0.55245,63300000,3
marginal-hits,64,0.55688,75600000,3
marginal-hits,64,0.55231,47600000,3
marginal-hits,64,0.55148,26600000,3
marginal-hits,64,0.55059,7300000,3
marginal-hits,64,0.55408,15300000,3
marginal-hits,64,0.55648,21400000,3
marginal-hits,64,0.55747,57800000,3
marginal-hits,64,0.5506,33500000,3
marginal-hits,64,0.55776,56400000,3
marginal-hits,64,0.55417,66000000,3
marginal-hits,64,0.55328,71300000,3
marginal-hits,64,0.55139,13200000,3
marginal-hits,64,0.55278,30900000,3
marginal-hits,64,0.55292,10500000,3
marginal-hits,64,0.55308,7400000,3
marginal-hits,64,0.5573,22000000,3
marginal-hits,64,0.55279,55200000,3
marginal-hits,64,0.55267,50200000,3
marginal-hits,64,0.55383,42500000,3
marginal-hits,64,0.56168,600000,3
marginal-hits,64,0.55615,3300000,3
marginal-hits,64,0.56654,4600000,3
marginal-hits,64,0.55322,21000000,3
marginal-hits,64,0.5528,54400000,3
marginal-hits,64,0.54941,58200000,3
marginal-hits,64,0.5547,49500000,3
marginal-hits,64,0.55499,10100000,3
marginal-hits,64,0.55193,9800000,3
marginal-hits,64,0.55129,9700000,3
marginal-hits,64,0.55273,16800000,3
marginal-hits,64,0.55087,19500000,3
marginal-hits,64,0.55008,64800000,3
marginal-hits,64,0.55144,77800000,3
marginal-hits,64,0.55689,78800000,3
marginal-hits,64,0.54953,53300000,3
marginal-hits,64,0.55159,47400000,3
marginal-hits,64,0.55235,9600000,3
marginal-hits,64,0.55614,4700000,3
marginal-hits,64,0.55256,17200000,3
marginal-hits,64,0.55323,20400000,3
marginal-hits,64,0.55288,25400000,3
marginal-hits,64,0.55328,71400000,3
marginal-hits,64,0.55695,70600000,3
marginal-hits,64,0.55146,51600000,3
