request_id,effective_move_rate,threshold,window_size,diff,victim_class_id,receiver_class_id
48350000,1.0,3.226255652362116,4,17.157312954802713,4,0
48400000,1.0,3.226255652362116,5,5.861685611449605,4,1
48500000,1.0,2.0,1,24.36044744977967,4,0
48550000,1.0,2.0,2,7.1844471612606124,4,3
48700000,1.0,2.0,3,32.33306962434322,4,0
48750000,1.0,2.0,4,7.1695347806432235,4,1
48850000,1.0,2.0,5,23.776492879857265,4,0
48950000,0.6666666666666661,2.0,6,6.540841630421751,3,4
49000000,0.7142857142857141,2.0,7,20.240017796882668,3,0
49050000,0.625,2.0,8,7.041324253262044,4,3
49100000,0.6666666666666661,2.0,9,11.623594807256525,4,1
49200000,0.7000000000000001,2.0,10,17.11179989899282,4,0
49250000,0.7000000000000001,2.0,10,12.126334726451422,4,3
49350000,0.7000000000000001,2.0,10,17.5159185972728,4,0
49400000,0.7000000000000001,2.0,10,11.043926700614488,4,1
49500000,0.7000000000000001,2.0,10,12.346114993385275,4,3
49550000,0.7000000000000001,2.0,10,20.038758940637912,4,0
49700000,0.9,2.0,10,19.154946491397222,4,0
49800000,1.0,2.0,10,12.402831205030825,4,1
49850000,1.0,2.0,10,6.500318195349049,4,3
49900000,1.0,2.0,10,9.872035066580313,4,0
50050000,0.8,2.0,10,4.210057422617673,3,4
50100000,0.7000000000000001,2.0,10,16.0438507108246,3,0
50150000,0.6000000000000001,2.0,10,2.443244792779868,1,3
50200000,0.6000000000000001,2.0,10,6.110955011755362,4,1
50250000,0.6000000000000001,2.0,10,33.01556250406906,4,0
50300000,0.6000000000000001,2.0,10,7.97755356046304,4,3
50450000,0.5,2.0,10,21.816422110150455,3,0
50500000,1.0,4.443244792779868,1,7.587058183839751,4,3
50600000,1.0,4.443244792779868,2,6.8350808497872535,1,3
50650000,1.0,4.443244792779868,3,18.219127274028395,1,0
50800000,0.75,4.443244792779868,4,7.144931210532739,4,1
50850000,0.8,4.443244792779868,5,16.03979429407945,4,0
