directory,allocator,cacheSizeMB,allocSizes,moveOnSlabRelease,rebalanceStrategy,poolRebalanceIntervalSec,trace_name,cache_size,op_count,uuid,file_path,_rebalanceEvents,_rebalancerAvgPickTimeMs,_rebalancerPickVictimRounds,_rebalancerNumRuns,_ramEvictions,_allocAttempts,_nvmItem,_getMissRatio,_getCnt,_getMissCnt,_totalMissCnt,_acEvictionAgeStats,_poolUsageFraction,_acStats,_rebalancerAvgReleaseTimeMs,_rebalancerAvgRebalanceTimeMs,_rebalancerNumRebalancedSlabs,_numEvictions,_evicAttempts,_allocFailures,_ramItem,_missRatio
synth_zipf_085_2048_b79e1df8-6703-4475-ac4f-b086d4067d01,LRU2Q,1340,[2048],False,disabled,0,synth_zipf_085_2048,1340,10500000,synth_zipf_085_2048_b79e1df8-6703-4475-ac4f-b086d4067d01,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,1493,685525,0,93.47119047619047,10500000,685525,685525,"[{'evictionAge': 293702, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 334, 'getMissRatio': 6.528809523809524, 'getMissCnt': 685525, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,1493,1493,0,684032,0.06528809523809524
synth_zipf_085_2048_0f2a2fab-43a2-4c9c-bf14-840dca03303d,LRU2Q,1200,[2048],False,disabled,0,synth_zipf_085_2048,1200,21000000,synth_zipf_085_2048_0f2a2fab-43a2-4c9c-bf14-840dca03303d,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,484769,1097121,0,94.77561428571428,21000000,1097121,1097121,"[{'evictionAge': 140656, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 299, 'getMissRatio': 5.224385714285714, 'getMissCnt': 1097121, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,484769,484769,0,612352,0.05224385714285714
synth_zipf_100_4096_840e5027-e6ec-4e9d-8a23-d13f4d0b12cb,LRU2Q,1600,[4096],False,disabled,0,synth_zipf_100_4096,1600,21000000,synth_zipf_100_4096_840e5027-e6ec-4e9d-8a23-d13f4d0b12cb,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,954251,1362827,0,93.51034761904762,21000000,1362827,1362827,"[{'evictionAge': 102732, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 399, 'getMissRatio': 6.489652380952381, 'getMissCnt': 1362827, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,954251,954251,0,408576,0.0648965238095238
synth_zipf_085_2048_621f0e04-38a1-414d-a83f-d2861f881347,LRU2Q,1412,[2048],False,disabled,0,synth_zipf_085_2048,1412,21000000,synth_zipf_085_2048_621f0e04-38a1-414d-a83f-d2861f881347,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.9715909090909091, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_100_4096_51d5fb80-2b09-4a1a-8171-4f1e7b466a39,LRU2Q,376,[4096],False,disabled,0,synth_zipf_100_4096,376,21000000,synth_zipf_100_4096_51d5fb80-2b09-4a1a-8171-4f1e7b466a39,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,4080991,4176223,0,80.11322380952382,21000000,4176223,4176223,"[{'evictionAge': 10282, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 93, 'getMissRatio': 19.88677619047619, 'getMissCnt': 4176223, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,4080991,4080991,0,95232,0.1988677619047619
synth_zipf_085_2048_41e6ea52-7650-4e24-8827-07bd7bae790a,LRU2Q,2008,[2048],False,disabled,0,synth_zipf_085_2048,2008,21000000,synth_zipf_085_2048_41e6ea52-7650-4e24-8827-07bd7bae790a,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.6826347305389222, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_100_4096_4ac8058e-e238-4ac8-91cd-bd71dc33ae3c,LRU2Q,1904,[4096],False,disabled,0,synth_zipf_100_4096,1904,10500000,synth_zipf_100_4096_4ac8058e-e238-4ac8-91cd-bd71dc33ae3c,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,189952,676352,0,93.55855238095238,10500000,676352,676352,"[{'evictionAge': 152762, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 475, 'getMissRatio': 6.441447619047619, 'getMissCnt': 676352, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,189952,189952,0,486400,0.06441447619047619
synth_zipf_085_2048_356734c3-2cac-4b51-bbe8-e956025941b0,LRU2Q,856,[2048],False,disabled,0,synth_zipf_085_2048,856,21000000,synth_zipf_085_2048_356734c3-2cac-4b51-bbe8-e956025941b0,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,2067265,2503489,0,88.0786238095238,21000000,2503489,2503489,"[{'evictionAge': 54825, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 213, 'getMissRatio': 11.92137619047619, 'getMissCnt': 2503489, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,2067265,2067265,0,436224,0.1192137619047619
synth_zipf_085_2048_81a87928-b490-4c51-8212-98b14f794dd3,LRU2Q,1024,[2048],False,disabled,0,synth_zipf_085_2048,1024,10500000,synth_zipf_085_2048_81a87928-b490-4c51-8212-98b14f794dd3,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,507885,1030125,0,90.18928571428572,10500000,1030125,1030125,"[{'evictionAge': 84117, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 255, 'getMissRatio': 9.810714285714285, 'getMissCnt': 1030125, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,507885,507885,0,522240,0.09810714285714285
synth_zipf_100_4096_fecef7bf-5456-4726-a1f2-18737bfb8c77,LRU2Q,608,[4096],False,disabled,0,synth_zipf_100_4096,608,21000000,synth_zipf_100_4096_fecef7bf-5456-4726-a1f2-18737bfb8c77,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,3083562,3238186,0,84.58006666666667,21000000,3238186,3238186,"[{'evictionAge': 20286, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 151, 'getMissRatio': 15.419933333333333, 'getMissCnt': 3238186, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,3083562,3083562,0,154624,0.15419933333333333
synth_zipf_085_2048_4340fa3e-4cf5-4654-b86f-1cc110606cfc,LRU2Q,924,[2048],False,disabled,0,synth_zipf_085_2048,924,21000000,synth_zipf_085_2048_4340fa3e-4cf5-4654-b86f-1cc110606cfc,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,1702615,2173655,0,89.6492619047619,21000000,2173655,2173655,"[{'evictionAge': 64883, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 230, 'getMissRatio': 10.350738095238095, 'getMissCnt': 2173655, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,1702615,1702615,0,471040,0.10350738095238095
synth_zipf_100_4096_784677bb-218d-480b-bc2c-ff9046022e93,LRU2Q,588,[4096],False,disabled,0,synth_zipf_100_4096,588,10500000,synth_zipf_100_4096_784677bb-218d-480b-bc2c-ff9046022e93,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1524669,1674173,0,84.05549523809523,10500000,1674173,1674173,"[{'evictionAge': 19261, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 146, 'getMissRatio': 15.944504761904762, 'getMissCnt': 1674173, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1524669,1524669,0,149504,0.15944504761904763
synth_zipf_085_2048_b8122123-edf8-4aad-91e7-71356de3a506,LRU2Q,1252,[2048],False,disabled,0,synth_zipf_085_2048,1252,10500000,synth_zipf_085_2048_b8122123-edf8-4aad-91e7-71356de3a506,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,91543,730519,0,93.04267619047619,10500000,730519,730519,"[{'evictionAge': 171855, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 312, 'getMissRatio': 6.9573238095238095, 'getMissCnt': 730519, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,91543,91543,0,638976,0.06957323809523809
synth_zipf_100_4096_63db6500-bfe8-4f58-aec8-93d19a4c7e77,LRU2Q,160,[4096],False,disabled,0,synth_zipf_100_4096,160,10500000,synth_zipf_100_4096_63db6500-bfe8-4f58-aec8-93d19a4c7e77,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,2871951,2911887,0,72.26774285714285,10500000,2911887,2911887,"[{'evictionAge': 3324, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 39, 'getMissRatio': 27.732257142857144, 'getMissCnt': 2911887, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,2871951,2871951,0,39936,0.2773225714285714
synth_zipf_100_4096_357876d1-ecb0-4b5e-9307-75f2695c2407,LRU2Q,1848,[4096],False,disabled,0,synth_zipf_100_4096,1848,21000000,synth_zipf_100_4096_357876d1-ecb0-4b5e-9307-75f2695c2407,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,638771,1110835,0,94.71030952380953,21000000,1110835,1110835,"[{'evictionAge': 141704, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 461, 'getMissRatio': 5.289690476190477, 'getMissCnt': 1110835, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,638771,638771,0,472064,0.05289690476190476
synth_zipf_100_4096_dc36b9c9-4382-41db-bf46-01dcd1f3c8fd,LRU2Q,1456,[4096],False,disabled,0,synth_zipf_100_4096,1456,10500000,synth_zipf_100_4096_dc36b9c9-4382-41db-bf46-01dcd1f3c8fd,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,485880,857592,0,91.83245714285714,10500000,857592,857592,"[{'evictionAge': 85061, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 363, 'getMissRatio': 8.167542857142857, 'getMissCnt': 857592, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,485880,485880,0,371712,0.08167542857142857
synth_zipf_100_4096_c9573f24-d67a-481a-aedc-24d906bcf4f2,LRU2Q,1196,[4096],False,disabled,0,synth_zipf_100_4096,1196,10500000,synth_zipf_100_4096_c9573f24-d67a-481a-aedc-24d906bcf4f2,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,714693,1019845,0,90.28719047619047,10500000,1019845,1019845,"[{'evictionAge': 59207, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 298, 'getMissRatio': 9.712809523809524, 'getMissCnt': 1019845, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,714693,714693,0,305152,0.09712809523809524
synth_zipf_100_4096_ba31a7b1-0126-47af-baec-55882d8d7c51,LRU2Q,1856,[4096],False,disabled,0,synth_zipf_100_4096,1856,21000000,synth_zipf_100_4096_ba31a7b1-0126-47af-baec-55882d8d7c51,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,629557,1103669,0,94.74443333333333,21000000,1103669,1103669,"[{'evictionAge': 143202, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 463, 'getMissRatio': 5.255566666666667, 'getMissCnt': 1103669, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,629557,629557,0,474112,0.05255566666666667
synth_zipf_085_2048_8b78db2b-1bc8-483a-b56c-7d4ba8fec1c6,LRU2Q,1352,[2048],False,disabled,0,synth_zipf_085_2048,1352,10500000,synth_zipf_085_2048_8b78db2b-1bc8-483a-b56c-7d4ba8fec1c6,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,685459,0,93.47181904761905,10500000,685459,685459,"[{'evictionAge': 302398, 'cid': 0, 'pid': 0}]","[{'usage': 0.9940652818991098, 'pid': 0}]","[{'totalSlabs': 335, 'getMissRatio': 6.528180952380953, 'getMissCnt': 685459, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,685459,0.06528180952380952
synth_zipf_100_4096_0ad546e6-09a2-448c-bef3-356f8fd4feb3,LRU2Q,1480,[4096],False,disabled,0,synth_zipf_100_4096,1480,10500000,synth_zipf_100_4096_0ad546e6-09a2-448c-bef3-356f8fd4feb3,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,467157,845013,0,91.95225714285715,10500000,845013,845013,"[{'evictionAge': 87853, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 369, 'getMissRatio': 8.047742857142858, 'getMissCnt': 845013, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,467157,467157,0,377856,0.08047742857142857
synth_zipf_085_2048_66ffe1c5-adc5-4de1-a6c6-9171730a76f4,LRU2Q,2024,[2048],False,disabled,0,synth_zipf_085_2048,2024,10500000,synth_zipf_085_2048_66ffe1c5-adc5-4de1-a6c6-9171730a76f4,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,685459,0,93.47181904761905,10500000,685459,685459,"[{'evictionAge': 302398, 'cid': 0, 'pid': 0}]","[{'usage': 0.6633663366336633, 'pid': 0}]","[{'totalSlabs': 335, 'getMissRatio': 6.528180952380953, 'getMissCnt': 685459, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,685459,0.06528180952380952
synth_zipf_100_4096_8bdb5c3a-00bc-448f-8df1-7bbcec504a69,LRU2Q,1848,[4096],False,disabled,0,synth_zipf_100_4096,1848,10500000,synth_zipf_100_4096_8bdb5c3a-00bc-448f-8df1-7bbcec504a69,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,220877,692941,0,93.4005619047619,10500000,692941,692941,"[{'evictionAge': 141968, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 461, 'getMissRatio': 6.599438095238095, 'getMissCnt': 692941, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,220877,220877,0,472064,0.06599438095238096
synth_zipf_100_4096_ad65bfec-c811-47c0-a774-1323e97bf60d,LRU2Q,1172,[4096],False,disabled,0,synth_zipf_100_4096,1172,10500000,synth_zipf_100_4096_ad65bfec-c811-47c0-a774-1323e97bf60d,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,738456,1037464,0,90.11939047619047,10500000,1037464,1037464,"[{'evictionAge': 57112, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 292, 'getMissRatio': 9.880609523809524, 'getMissCnt': 1037464, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,738456,738456,0,299008,0.09880609523809523
synth_zipf_100_4096_223a7374-ad8d-449d-89da-560eae0a493b,LRU2Q,1372,[4096],False,disabled,0,synth_zipf_100_4096,1372,21000000,synth_zipf_100_4096_223a7374-ad8d-449d-89da-560eae0a493b,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1296264,1646472,0,92.15965714285714,21000000,1646472,1646472,"[{'evictionAge': 75735, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 7.840342857142857, 'getMissCnt': 1646472, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1296264,1296264,0,350208,0.07840342857142857
synth_zipf_100_4096_fd96053b-0f66-49db-8e25-2e5a7915e117,LRU2Q,1096,[4096],False,disabled,0,synth_zipf_100_4096,1096,21000000,synth_zipf_100_4096_fd96053b-0f66-49db-8e25-2e5a7915e117,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1799121,2078673,0,90.10155714285715,21000000,2078673,2078673,"[{'evictionAge': 50758, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 273, 'getMissRatio': 9.898442857142857, 'getMissCnt': 2078673, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1799121,1799121,0,279552,0.09898442857142857
synth_zipf_100_4096_581c76b7-f9ed-4f29-b3ef-0236b2c03797,LRU2Q,1952,[4096],False,disabled,0,synth_zipf_100_4096,1952,21000000,synth_zipf_100_4096_581c76b7-f9ed-4f29-b3ef-0236b2c03797,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,522908,1021596,0,95.13525714285714,21000000,1021596,1021596,"[{'evictionAge': 162447, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 487, 'getMissRatio': 4.864742857142857, 'getMissCnt': 1021596, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,522908,522908,0,498688,0.04864742857142857
synth_zipf_085_2048_a6061720-d127-46e1-9274-304c1aa9fcc0,LRU2Q,1456,[2048],False,disabled,0,synth_zipf_085_2048,1456,21000000,synth_zipf_085_2048_a6061720-d127-46e1-9274-304c1aa9fcc0,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.9421487603305785, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_085_2048_a85116d1-d96f-4d6e-a177-3e9f7fd8a7a1,LRU2Q,1968,[2048],False,disabled,0,synth_zipf_085_2048,1968,21000000,synth_zipf_085_2048_a85116d1-d96f-4d6e-a177-3e9f7fd8a7a1,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.6965376782077393, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_100_4096_16d3f3b3-f288-4df8-bde4-b32c74af22c7,LRU2Q,396,[4096],False,disabled,0,synth_zipf_100_4096,396,21000000,synth_zipf_100_4096_16d3f3b3-f288-4df8-bde4-b32c74af22c7,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,3974990,4075342,0,80.59360952380952,21000000,4075342,4075342,"[{'evictionAge': 11021, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 98, 'getMissRatio': 19.406390476190477, 'getMissCnt': 4075342, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,3974990,3974990,0,100352,0.19406390476190477
synth_zipf_085_2048_8f052c78-0ae9-4e1e-8365-3532d67d2424,LRU2Q,760,[2048],False,disabled,0,synth_zipf_085_2048,760,10500000,synth_zipf_085_2048_8f052c78-0ae9-4e1e-8365-3532d67d2424,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,1214103,1601175,0,84.75071428571428,10500000,1601175,1601175,"[{'evictionAge': 43214, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 189, 'getMissRatio': 15.249285714285714, 'getMissCnt': 1601175, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,1214103,1214103,0,387072,0.15249285714285715
synth_zipf_100_4096_10163a1b-43cf-480b-a991-c8a8f65101bb,LRU2Q,1968,[4096],False,disabled,0,synth_zipf_100_4096,1968,21000000,synth_zipf_100_4096_10163a1b-43cf-480b-a991-c8a8f65101bb,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,505951,1008735,0,95.1965,21000000,1008735,1008735,"[{'evictionAge': 165948, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 491, 'getMissRatio': 4.8035, 'getMissCnt': 1008735, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,505951,505951,0,502784,0.048035
synth_zipf_085_2048_83738f9d-2910-4d0b-a8ca-ea01465cdcf3,LRU2Q,1224,[2048],False,disabled,0,synth_zipf_085_2048,1224,21000000,synth_zipf_085_2048_83738f9d-2910-4d0b-a8ca-ea01465cdcf3,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,398699,1023339,0,95.12695714285714,21000000,1023339,1023339,"[{'evictionAge': 153332, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 305, 'getMissRatio': 4.873042857142857, 'getMissCnt': 1023339, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,398699,398699,0,624640,0.04873042857142857
synth_zipf_085_2048_fc580995-4a73-452c-b9ea-54470e7f067b,LRU2Q,1928,[2048],False,disabled,0,synth_zipf_085_2048,1928,21000000,synth_zipf_085_2048_fc580995-4a73-452c-b9ea-54470e7f067b,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.711018711018711, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_100_4096_e168ca4f-6af0-4ace-bffd-5e3c3ef9a18f,LRU2Q,1132,[4096],False,disabled,0,synth_zipf_100_4096,1132,10500000,synth_zipf_100_4096_e168ca4f-6af0-4ace-bffd-5e3c3ef9a18f,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,778841,1067609,0,89.83229523809524,10500000,1067609,1067609,"[{'evictionAge': 53764, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 282, 'getMissRatio': 10.167704761904762, 'getMissCnt': 1067609, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,778841,778841,0,288768,0.10167704761904763
synth_zipf_085_2048_9583c661-252c-459c-8e77-7b945c55166d,LRU2Q,124,[2048],False,disabled,0,synth_zipf_085_2048,124,10500000,synth_zipf_085_2048_9583c661-252c-459c-8e77-7b945c55166d,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,4782869,4844309,0,53.86372380952381,10500000,4844309,4844309,"[{'evictionAge': 3159, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 30, 'getMissRatio': 46.13627619047619, 'getMissCnt': 4844309, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,4782869,4782869,0,61440,0.4613627619047619
synth_zipf_100_4096_6d6e4651-d6dc-4cb0-b155-fe8746fa24c0,LRU2Q,2012,[4096],False,disabled,0,synth_zipf_100_4096,2012,10500000,synth_zipf_100_4096_6d6e4651-d6dc-4cb0-b155-fe8746fa24c0,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,134807,648855,0,93.82042857142858,10500000,648855,648855,"[{'evictionAge': 176596, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 502, 'getMissRatio': 6.179571428571428, 'getMissCnt': 648855, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,134807,134807,0,514048,0.06179571428571429
synth_zipf_100_4096_1cb4ee15-09e6-4079-b964-1abde8351d05,LRU2Q,276,[4096],False,disabled,0,synth_zipf_100_4096,276,21000000,synth_zipf_100_4096_1cb4ee15-09e6-4079-b964-1abde8351d05,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,4703964,4773596,0,77.26859047619047,21000000,4773596,4773596,"[{'evictionAge': 6793, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 68, 'getMissRatio': 22.731409523809525, 'getMissCnt': 4773596, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,4703964,4703964,0,69632,0.22731409523809523
synth_zipf_100_4096_d391d417-25c2-4081-9192-a77d76ea51af,LRU2Q,1388,[4096],False,disabled,0,synth_zipf_100_4096,1388,21000000,synth_zipf_100_4096_d391d417-25c2-4081-9192-a77d76ea51af,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1270337,1624641,0,92.26361428571428,21000000,1624641,1624641,"[{'evictionAge': 77410, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 346, 'getMissRatio': 7.736385714285714, 'getMissCnt': 1624641, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1270337,1270337,0,354304,0.07736385714285714
